phoneme	dataset	dataset_occurrences	dataset_ratio	global_occurrences	global_ratio	dataset_inventory_ratio	global_inventory_ratio	dataset_occurrence_abs	dataset_occurrence_ratio
ʰpː	UPSID	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰpː	jipa	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰpː	lapsyd	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰq	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰq	lapsyd	1	0.0001	1	0.0	0.0017	0.0003	1	0.1111
ʰqʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰqʰ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰqʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰqʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰqʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰqʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰqʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰqʰ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰqʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	UPSID	1	0.0001	1	0.0	0.0022	0.0003	1	0.1111
ʰs	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰs	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰsʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰsʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰt	AA	0	0.0	10	0.0001	0.0	0.0029	5	0.5556
ʰt	EA	3	0.0002	10	0.0001	0.0083	0.0029	5	0.5556
ʰt	ER	0	0.0	10	0.0001	0.0	0.0029	5	0.5556
ʰt	PHOIBLE	3	0.0001	10	0.0001	0.0033	0.0029	5	0.5556
ʰt	RA	0	0.0	10	0.0001	0.0	0.0029	5	0.5556
ʰt	SAPHON	1	0.0001	10	0.0001	0.0028	0.0029	5	0.5556
ʰt	UPSID	1	0.0001	10	0.0001	0.0022	0.0029	5	0.5556
ʰt	jipa	0	0.0	10	0.0001	0.0	0.0029	5	0.5556
ʰt	lapsyd	2	0.0001	10	0.0001	0.0034	0.0029	5	0.5556
ʰts	AA	0	0.0	6	0.0001	0.0	0.0017	3	0.3333
ʰts	EA	3	0.0002	6	0.0001	0.0083	0.0017	3	0.3333
ʰts	ER	0	0.0	6	0.0001	0.0	0.0017	3	0.3333
ʰts	PHOIBLE	2	0.0001	6	0.0001	0.0022	0.0017	3	0.3333
ʰts	RA	0	0.0	6	0.0001	0.0	0.0017	3	0.3333
ʰts	SAPHON	0	0.0	6	0.0001	0.0	0.0017	3	0.3333
ʰts	UPSID	0	0.0	6	0.0001	0.0	0.0017	3	0.3333
ʰts	jipa	0	0.0	6	0.0001	0.0	0.0017	3	0.3333
ʰts	lapsyd	1	0.0001	6	0.0001	0.0017	0.0017	3	0.3333
ʰtsʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʰ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰtsʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʰ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰtsʲ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsʲ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtsː	AA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtsː	EA	1	0.0001	3	0.0	0.0028	0.0009	2	0.2222
ʰtsː	ER	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtsː	PHOIBLE	2	0.0001	3	0.0	0.0022	0.0009	2	0.2222
ʰtsː	RA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtsː	SAPHON	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtsː	UPSID	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtsː	jipa	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtsː	lapsyd	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtɕ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰtɕ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰtɕʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtɕʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃ	AA	0	0.0	7	0.0001	0.0	0.002	4	0.4444
ʰtʃ	EA	2	0.0001	7	0.0001	0.0055	0.002	4	0.4444
ʰtʃ	ER	0	0.0	7	0.0001	0.0	0.002	4	0.4444
ʰtʃ	PHOIBLE	3	0.0001	7	0.0001	0.0033	0.002	4	0.4444
ʰtʃ	RA	0	0.0	7	0.0001	0.0	0.002	4	0.4444
ʰtʃ	SAPHON	0	0.0	7	0.0001	0.0	0.002	4	0.4444
ʰtʃ	UPSID	1	0.0001	7	0.0001	0.0022	0.002	4	0.4444
ʰtʃ	jipa	0	0.0	7	0.0001	0.0	0.002	4	0.4444
ʰtʃ	lapsyd	1	0.0001	7	0.0001	0.0017	0.002	4	0.4444
ʰtʃʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃʰ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰtʃʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃʰ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʃː	AA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtʃː	EA	1	0.0001	3	0.0	0.0028	0.0009	2	0.2222
ʰtʃː	ER	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtʃː	PHOIBLE	2	0.0001	3	0.0	0.0022	0.0009	2	0.2222
ʰtʃː	RA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtʃː	SAPHON	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtʃː	UPSID	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtʃː	jipa	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtʃː	lapsyd	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʰ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰtʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʰ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰtʲ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtʲ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰtː	AA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtː	EA	1	0.0001	3	0.0	0.0028	0.0009	2	0.2222
ʰtː	ER	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtː	PHOIBLE	2	0.0001	3	0.0	0.0022	0.0009	2	0.2222
ʰtː	RA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtː	SAPHON	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtː	UPSID	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtː	jipa	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰtː	lapsyd	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʰʃ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʃ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʃ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʃ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʃ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʃ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʃ	UPSID	1	0.0001	1	0.0	0.0022	0.0003	1	0.1111
ʰʃ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʃ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʰʈʂʰ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʰʈʂʰ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	SAPHON	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʱb	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱb	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱd	AA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱd	EA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱd	ER	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱd	PHOIBLE	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱd	RA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱd	SAPHON	2	0.0002	2	0.0	0.0056	0.0006	1	0.1111
ʱd	UPSID	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱd	jipa	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱd	lapsyd	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱj	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱj	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱj	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱj	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱj	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱj	SAPHON	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʱj	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱj	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱj	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	RA	1	0.0002	1	0.0	0.0102	0.0003	1	0.1111
ʱl	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱl	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱn	AA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn	EA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn	ER	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn	PHOIBLE	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn	RA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn	SAPHON	2	0.0002	2	0.0	0.0056	0.0006	1	0.1111
ʱn	UPSID	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn	jipa	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn	lapsyd	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱn̪	AA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ʱn̪	EA	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ʱn̪	ER	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ʱn̪	PHOIBLE	1	0.0	2	0.0	0.0011	0.0006	2	0.2222
ʱn̪	RA	1	0.0002	2	0.0	0.0102	0.0006	2	0.2222
ʱn̪	SAPHON	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ʱn̪	UPSID	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ʱn̪	jipa	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ʱn̪	lapsyd	0	0.0	2	0.0	0.0	0.0006	2	0.2222
ʱw	AA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱw	EA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱw	ER	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱw	PHOIBLE	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱw	RA	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱw	SAPHON	2	0.0002	2	0.0	0.0056	0.0006	1	0.1111
ʱw	UPSID	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱw	jipa	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱw	lapsyd	0	0.0	2	0.0	0.0	0.0006	1	0.1111
ʱŋ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱŋ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱŋ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱŋ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱŋ	RA	1	0.0002	1	0.0	0.0102	0.0003	1	0.1111
ʱŋ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱŋ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱŋ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱŋ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	SAPHON	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʱɟ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɟ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ	AA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʱɾ	EA	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʱɾ	ER	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʱɾ	PHOIBLE	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʱɾ	RA	1	0.0002	3	0.0	0.0102	0.0009	2	0.2222
ʱɾ	SAPHON	2	0.0002	3	0.0	0.0056	0.0009	2	0.2222
ʱɾ	UPSID	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʱɾ	jipa	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʱɾ	lapsyd	0	0.0	3	0.0	0.0	0.0009	2	0.2222
ʱɾ̪	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ̪	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ̪	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ̪	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ʱɾ̪	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ̪	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ̪	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ̪	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʱɾ̪	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ʷr	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ʷr	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀb	AA	0	0.0	5	0.0	0.0	0.0014	3	0.3333
ˀb	EA	1	0.0001	5	0.0	0.0028	0.0014	3	0.3333
ˀb	ER	0	0.0	5	0.0	0.0	0.0014	3	0.3333
ˀb	PHOIBLE	3	0.0001	5	0.0	0.0033	0.0014	3	0.3333
ˀb	RA	0	0.0	5	0.0	0.0	0.0014	3	0.3333
ˀb	SAPHON	0	0.0	5	0.0	0.0	0.0014	3	0.3333
ˀb	UPSID	0	0.0	5	0.0	0.0	0.0014	3	0.3333
ˀb	jipa	1	0.0002	5	0.0	0.0068	0.0014	3	0.3333
ˀb	lapsyd	0	0.0	5	0.0	0.0	0.0014	3	0.3333
ˀc	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀc	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀc	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀc	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ˀc	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀc	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀc	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀc	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀc	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀd	AA	0	0.0	3	0.0	0.0	0.0009	3	0.3333
ˀd	EA	1	0.0001	3	0.0	0.0028	0.0009	3	0.3333
ˀd	ER	0	0.0	3	0.0	0.0	0.0009	3	0.3333
ˀd	PHOIBLE	1	0.0	3	0.0	0.0011	0.0009	3	0.3333
ˀd	RA	0	0.0	3	0.0	0.0	0.0009	3	0.3333
ˀd	SAPHON	0	0.0	3	0.0	0.0	0.0009	3	0.3333
ˀd	UPSID	0	0.0	3	0.0	0.0	0.0009	3	0.3333
ˀd	jipa	1	0.0002	3	0.0	0.0068	0.0009	3	0.3333
ˀd	lapsyd	0	0.0	3	0.0	0.0	0.0009	3	0.3333
ˀg	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀg	EA	1	0.0001	1	0.0	0.0028	0.0003	1	0.1111
ˀg	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀg	PHOIBLE	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀg	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀg	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀg	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀg	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀg	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ˀgb	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgb	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ˀgʷ	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	SAPHON	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	UPSID	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	jipa	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀgʷ	lapsyd	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀj	AA	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ˀj	EA	2	0.0001	7	0.0001	0.0055	0.002	3	0.3333
ˀj	ER	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ˀj	PHOIBLE	4	0.0001	7	0.0001	0.0044	0.002	3	0.3333
ˀj	RA	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ˀj	SAPHON	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ˀj	UPSID	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ˀj	jipa	1	0.0002	7	0.0001	0.0068	0.002	3	0.3333
ˀj	lapsyd	0	0.0	7	0.0001	0.0	0.002	3	0.3333
ˀj̥	AA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀj̥	EA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀj̥	ER	0	0.0	1	0.0	0.0	0.0003	1	0.1111
ˀj̥	PHOIBLE	1	0.0	1	0.0	0.0011	0.0003	1	0.1111
ˀj̥	RA	0	0.0	1	0.0	0.0	0.0003	1	0.1111
