Phoneme	Dataset	Dataset_Occurrences	Dataset_Inventory_Ratio	Dataset_Ratio	Global_Occurrences	Global_Inventory_Ratio	Global_Ratio
ãĩ	jipa	0	0.0	0.0	6	0.0017	0.0001
ãĩ	lapsyd	4	0.0068	0.0002	6	0.0017	0.0001
ãĩ	phoible	0	0.0	0.0	6	0.0017	0.0001
ãĩ	ra	0	0.0	0.0	6	0.0017	0.0001
ãĩ	saphon	0	0.0	0.0	6	0.0017	0.0001
ãĩ	upsid	1	0.0022	0.0001	6	0.0017	0.0001
ãi̯	aa	0	0.0	0.0	1	0.0003	0.0
ãi̯	ea	1	0.0028	0.0001	1	0.0003	0.0
ãi̯	er	0	0.0	0.0	1	0.0003	0.0
ãi̯	jipa	0	0.0	0.0	1	0.0003	0.0
ãi̯	lapsyd	0	0.0	0.0	1	0.0003	0.0
ãi̯	phoible	0	0.0	0.0	1	0.0003	0.0
ãi̯	ra	0	0.0	0.0	1	0.0003	0.0
ãi̯	saphon	0	0.0	0.0	1	0.0003	0.0
ãi̯	upsid	0	0.0	0.0	1	0.0003	0.0
ãõ	aa	0	0.0	0.0	1	0.0003	0.0
ãõ	ea	1	0.0028	0.0001	1	0.0003	0.0
ãõ	er	0	0.0	0.0	1	0.0003	0.0
ãõ	jipa	0	0.0	0.0	1	0.0003	0.0
ãõ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ãõ	phoible	0	0.0	0.0	1	0.0003	0.0
ãõ	ra	0	0.0	0.0	1	0.0003	0.0
ãõ	saphon	0	0.0	0.0	1	0.0003	0.0
ãõ	upsid	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	aa	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	ea	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	er	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	jipa	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	phoible	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	ra	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	saphon	0	0.0	0.0	1	0.0003	0.0
ãõ̞ˤ	upsid	1	0.0022	0.0001	1	0.0003	0.0
ãũ	aa	0	0.0	0.0	5	0.0014	0.0
ãũ	ea	2	0.0055	0.0001	5	0.0014	0.0
ãũ	er	0	0.0	0.0	5	0.0014	0.0
ãũ	jipa	0	0.0	0.0	5	0.0014	0.0
ãũ	lapsyd	3	0.0051	0.0002	5	0.0014	0.0
ãũ	phoible	0	0.0	0.0	5	0.0014	0.0
ãũ	ra	0	0.0	0.0	5	0.0014	0.0
ãũ	saphon	0	0.0	0.0	5	0.0014	0.0
ãũ	upsid	0	0.0	0.0	5	0.0014	0.0
ãu̯	aa	0	0.0	0.0	1	0.0003	0.0
ãu̯	ea	1	0.0028	0.0001	1	0.0003	0.0
ãu̯	er	0	0.0	0.0	1	0.0003	0.0
ãu̯	jipa	0	0.0	0.0	1	0.0003	0.0
ãu̯	lapsyd	0	0.0	0.0	1	0.0003	0.0
ãu̯	phoible	0	0.0	0.0	1	0.0003	0.0
ãu̯	ra	0	0.0	0.0	1	0.0003	0.0
ãu̯	saphon	0	0.0	0.0	1	0.0003	0.0
ãu̯	upsid	0	0.0	0.0	1	0.0003	0.0
ãũ̯	aa	0	0.0	0.0	1	0.0003	0.0
ãũ̯	ea	1	0.0028	0.0001	1	0.0003	0.0
ãũ̯	er	0	0.0	0.0	1	0.0003	0.0
ãũ̯	jipa	0	0.0	0.0	1	0.0003	0.0
ãũ̯	lapsyd	0	0.0	0.0	1	0.0003	0.0
ãũ̯	phoible	0	0.0	0.0	1	0.0003	0.0
ãũ̯	ra	0	0.0	0.0	1	0.0003	0.0
ãũ̯	saphon	0	0.0	0.0	1	0.0003	0.0
ãũ̯	upsid	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	aa	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	ea	1	0.0028	0.0001	1	0.0003	0.0
ãɛ̃	er	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	jipa	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	lapsyd	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	phoible	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	ra	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	saphon	0	0.0	0.0	1	0.0003	0.0
ãɛ̃	upsid	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	aa	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	ea	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	er	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	jipa	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	lapsyd	1	0.0017	0.0001	1	0.0003	0.0
ãʉ̃	phoible	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	ra	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	saphon	0	0.0	0.0	1	0.0003	0.0
ãʉ̃	upsid	0	0.0	0.0	1	0.0003	0.0
ãː	aa	4	0.0206	0.0006	93	0.0267	0.0008
ãː	ea	15	0.0414	0.001	93	0.0267	0.0008
ãː	er	0	0.0	0.0	93	0.0267	0.0008
ãː	jipa	4	0.0272	0.0007	93	0.0267	0.0008
ãː	lapsyd	23	0.0394	0.0013	93	0.0267	0.0008
ãː	phoible	32	0.0356	0.001	93	0.0267	0.0008
ãː	ra	1	0.0102	0.0002	93	0.0267	0.0008
ãː	saphon	7	0.0197	0.0008	93	0.0267	0.0008
ãː	upsid	7	0.0156	0.0005	93	0.0267	0.0008
ãˤ	aa	0	0.0	0.0	2	0.0006	0.0
ãˤ	ea	0	0.0	0.0	2	0.0006	0.0
ãˤ	er	0	0.0	0.0	2	0.0006	0.0
ãˤ	jipa	1	0.0068	0.0002	2	0.0006	0.0
ãˤ	lapsyd	0	0.0	0.0	2	0.0006	0.0
ãˤ	phoible	0	0.0	0.0	2	0.0006	0.0
ãˤ	ra	0	0.0	0.0	2	0.0006	0.0
ãˤ	saphon	0	0.0	0.0	2	0.0006	0.0
ãˤ	upsid	1	0.0022	0.0001	2	0.0006	0.0
ãˤː	aa	0	0.0	0.0	1	0.0003	0.0
ãˤː	ea	0	0.0	0.0	1	0.0003	0.0
ãˤː	er	0	0.0	0.0	1	0.0003	0.0
ãˤː	jipa	0	0.0	0.0	1	0.0003	0.0
ãˤː	lapsyd	0	0.0	0.0	1	0.0003	0.0
ãˤː	phoible	0	0.0	0.0	1	0.0003	0.0
ãˤː	ra	0	0.0	0.0	1	0.0003	0.0
ãˤː	saphon	0	0.0	0.0	1	0.0003	0.0
ãˤː	upsid	1	0.0022	0.0001	1	0.0003	0.0
ă	aa	0	0.0	0.0	4	0.0011	0.0
ă	ea	0	0.0	0.0	4	0.0011	0.0
ă	er	0	0.0	0.0	4	0.0011	0.0
ă	jipa	0	0.0	0.0	4	0.0011	0.0
ă	lapsyd	1	0.0017	0.0001	4	0.0011	0.0
ă	phoible	0	0.0	0.0	4	0.0011	0.0
ă	ra	0	0.0	0.0	4	0.0011	0.0
ă	saphon	0	0.0	0.0	4	0.0011	0.0
ă	upsid	3	0.0067	0.0002	4	0.0011	0.0
ä	aa	0	0.0	0.0	76	0.0218	0.0007
ä	ea	74	0.2044	0.0048	76	0.0218	0.0007
ä	er	0	0.0	0.0	76	0.0218	0.0007
ä	jipa	0	0.0	0.0	76	0.0218	0.0007
ä	lapsyd	0	0.0	0.0	76	0.0218	0.0007
ä	phoible	0	0.0	0.0	76	0.0218	0.0007
ä	ra	2	0.0204	0.0005	76	0.0218	0.0007
ä	saphon	0	0.0	0.0	76	0.0218	0.0007
ä	upsid	0	0.0	0.0	76	0.0218	0.0007
äi̯	aa	0	0.0	0.0	2	0.0006	0.0
äi̯	ea	2	0.0055	0.0001	2	0.0006	0.0
äi̯	er	0	0.0	0.0	2	0.0006	0.0
äi̯	jipa	0	0.0	0.0	2	0.0006	0.0
äi̯	lapsyd	0	0.0	0.0	2	0.0006	0.0
äi̯	phoible	0	0.0	0.0	2	0.0006	0.0
äi̯	ra	0	0.0	0.0	2	0.0006	0.0
äi̯	saphon	0	0.0	0.0	2	0.0006	0.0
äi̯	upsid	0	0.0	0.0	2	0.0006	0.0
äu̯	aa	0	0.0	0.0	5	0.0014	0.0
äu̯	ea	5	0.0138	0.0003	5	0.0014	0.0
äu̯	er	0	0.0	0.0	5	0.0014	0.0
äu̯	jipa	0	0.0	0.0	5	0.0014	0.0
äu̯	lapsyd	0	0.0	0.0	5	0.0014	0.0
äu̯	phoible	0	0.0	0.0	5	0.0014	0.0
äu̯	ra	0	0.0	0.0	5	0.0014	0.0
äu̯	saphon	0	0.0	0.0	5	0.0014	0.0
äu̯	upsid	0	0.0	0.0	5	0.0014	0.0
äː	aa	0	0.0	0.0	43	0.0124	0.0004
äː	ea	43	0.1188	0.0028	43	0.0124	0.0004
äː	er	0	0.0	0.0	43	0.0124	0.0004
äː	jipa	0	0.0	0.0	43	0.0124	0.0004
äː	lapsyd	0	0.0	0.0	43	0.0124	0.0004
äː	phoible	0	0.0	0.0	43	0.0124	0.0004
äː	ra	0	0.0	0.0	43	0.0124	0.0004
äː	saphon	0	0.0	0.0	43	0.0124	0.0004
äː	upsid	0	0.0	0.0	43	0.0124	0.0004
ä̃	aa	0	0.0	0.0	6	0.0017	0.0001
ä̃	ea	6	0.0166	0.0004	6	0.0017	0.0001
ä̃	er	0	0.0	0.0	6	0.0017	0.0001
ä̃	jipa	0	0.0	0.0	6	0.0017	0.0001
ä̃	lapsyd	0	0.0	0.0	6	0.0017	0.0001
ä̃	phoible	0	0.0	0.0	6	0.0017	0.0001
ä̃	ra	0	0.0	0.0	6	0.0017	0.0001
ä̃	saphon	0	0.0	0.0	6	0.0017	0.0001
ä̃	upsid	0	0.0	0.0	6	0.0017	0.0001
ä̃ː	aa	0	0.0	0.0	5	0.0014	0.0
ä̃ː	ea	5	0.0138	0.0003	5	0.0014	0.0
ä̃ː	er	0	0.0	0.0	5	0.0014	0.0
ä̃ː	jipa	0	0.0	0.0	5	0.0014	0.0
ä̃ː	lapsyd	0	0.0	0.0	5	0.0014	0.0
ä̃ː	phoible	0	0.0	0.0	5	0.0014	0.0
ä̃ː	ra	0	0.0	0.0	5	0.0014	0.0
ä̃ː	saphon	0	0.0	0.0	5	0.0014	0.0
ä̃ː	upsid	0	0.0	0.0	5	0.0014	0.0
a̙	aa	0	0.0	0.0	1	0.0003	0.0
a̙	ea	0	0.0	0.0	1	0.0003	0.0
a̙	er	0	0.0	0.0	1	0.0003	0.0
a̙	jipa	0	0.0	0.0	1	0.0003	0.0
a̙	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̙	phoible	1	0.0011	0.0	1	0.0003	0.0
a̙	ra	0	0.0	0.0	1	0.0003	0.0
a̙	saphon	0	0.0	0.0	1	0.0003	0.0
a̙	upsid	0	0.0	0.0	1	0.0003	0.0
a̙ː	aa	0	0.0	0.0	1	0.0003	0.0
a̙ː	ea	0	0.0	0.0	1	0.0003	0.0
a̙ː	er	0	0.0	0.0	1	0.0003	0.0
a̙ː	jipa	0	0.0	0.0	1	0.0003	0.0
a̙ː	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̙ː	phoible	1	0.0011	0.0	1	0.0003	0.0
a̙ː	ra	0	0.0	0.0	1	0.0003	0.0
a̙ː	saphon	0	0.0	0.0	1	0.0003	0.0
a̙ː	upsid	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	aa	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	ea	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	er	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	jipa	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	phoible	1	0.0011	0.0	1	0.0003	0.0
a̙ˠ	ra	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	saphon	0	0.0	0.0	1	0.0003	0.0
a̙ˠ	upsid	0	0.0	0.0	1	0.0003	0.0
a̞	aa	0	0.0	0.0	1	0.0003	0.0
a̞	ea	0	0.0	0.0	1	0.0003	0.0
a̞	er	0	0.0	0.0	1	0.0003	0.0
a̞	jipa	0	0.0	0.0	1	0.0003	0.0
a̞	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̞	phoible	1	0.0011	0.0	1	0.0003	0.0
a̞	ra	0	0.0	0.0	1	0.0003	0.0
a̞	saphon	0	0.0	0.0	1	0.0003	0.0
a̞	upsid	0	0.0	0.0	1	0.0003	0.0
a̟	aa	0	0.0	0.0	41	0.0118	0.0004
a̟	ea	2	0.0055	0.0001	41	0.0118	0.0004
a̟	er	0	0.0	0.0	41	0.0118	0.0004
a̟	jipa	0	0.0	0.0	41	0.0118	0.0004
a̟	lapsyd	13	0.0223	0.0007	41	0.0118	0.0004
a̟	phoible	0	0.0	0.0	41	0.0118	0.0004
a̟	ra	0	0.0	0.0	41	0.0118	0.0004
a̟	saphon	0	0.0	0.0	41	0.0118	0.0004
a̟	upsid	26	0.0578	0.0019	41	0.0118	0.0004
a̟i	aa	0	0.0	0.0	1	0.0003	0.0
a̟i	ea	0	0.0	0.0	1	0.0003	0.0
a̟i	er	0	0.0	0.0	1	0.0003	0.0
a̟i	jipa	0	0.0	0.0	1	0.0003	0.0
a̟i	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̟i	phoible	0	0.0	0.0	1	0.0003	0.0
a̟i	ra	0	0.0	0.0	1	0.0003	0.0
a̟i	saphon	0	0.0	0.0	1	0.0003	0.0
a̟i	upsid	1	0.0022	0.0001	1	0.0003	0.0
a̟ː	aa	0	0.0	0.0	8	0.0023	0.0001
a̟ː	ea	0	0.0	0.0	8	0.0023	0.0001
a̟ː	er	0	0.0	0.0	8	0.0023	0.0001
a̟ː	jipa	0	0.0	0.0	8	0.0023	0.0001
a̟ː	lapsyd	3	0.0051	0.0002	8	0.0023	0.0001
a̟ː	phoible	0	0.0	0.0	8	0.0023	0.0001
a̟ː	ra	0	0.0	0.0	8	0.0023	0.0001
a̟ː	saphon	0	0.0	0.0	8	0.0023	0.0001
a̟ː	upsid	5	0.0111	0.0004	8	0.0023	0.0001
ã̟	aa	0	0.0	0.0	8	0.0023	0.0001
ã̟	ea	0	0.0	0.0	8	0.0023	0.0001
ã̟	er	0	0.0	0.0	8	0.0023	0.0001
ã̟	jipa	0	0.0	0.0	8	0.0023	0.0001
ã̟	lapsyd	3	0.0051	0.0002	8	0.0023	0.0001
ã̟	phoible	0	0.0	0.0	8	0.0023	0.0001
ã̟	ra	0	0.0	0.0	8	0.0023	0.0001
ã̟	saphon	0	0.0	0.0	8	0.0023	0.0001
ã̟	upsid	5	0.0111	0.0004	8	0.0023	0.0001
ã̟ĩ	aa	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	ea	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	er	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	jipa	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	lapsyd	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	phoible	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	ra	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	saphon	0	0.0	0.0	1	0.0003	0.0
ã̟ĩ	upsid	1	0.0022	0.0001	1	0.0003	0.0
a̠	aa	1	0.0052	0.0001	1	0.0003	0.0
a̠	ea	0	0.0	0.0	1	0.0003	0.0
a̠	er	0	0.0	0.0	1	0.0003	0.0
a̠	jipa	0	0.0	0.0	1	0.0003	0.0
a̠	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̠	phoible	0	0.0	0.0	1	0.0003	0.0
a̠	ra	0	0.0	0.0	1	0.0003	0.0
a̠	saphon	0	0.0	0.0	1	0.0003	0.0
a̠	upsid	0	0.0	0.0	1	0.0003	0.0
a̠ː	aa	1	0.0052	0.0001	1	0.0003	0.0
a̠ː	ea	0	0.0	0.0	1	0.0003	0.0
a̠ː	er	0	0.0	0.0	1	0.0003	0.0
a̠ː	jipa	0	0.0	0.0	1	0.0003	0.0
a̠ː	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̠ː	phoible	0	0.0	0.0	1	0.0003	0.0
a̠ː	ra	0	0.0	0.0	1	0.0003	0.0
a̠ː	saphon	0	0.0	0.0	1	0.0003	0.0
a̠ː	upsid	0	0.0	0.0	1	0.0003	0.0
a̤	aa	0	0.0	0.0	27	0.0078	0.0002
a̤	ea	4	0.011	0.0003	27	0.0078	0.0002
a̤	er	0	0.0	0.0	27	0.0078	0.0002
a̤	jipa	2	0.0136	0.0003	27	0.0078	0.0002
a̤	lapsyd	2	0.0034	0.0001	27	0.0078	0.0002
a̤	phoible	13	0.0145	0.0004	27	0.0078	0.0002
a̤	ra	0	0.0	0.0	27	0.0078	0.0002
a̤	saphon	1	0.0028	0.0001	27	0.0078	0.0002
a̤	upsid	5	0.0111	0.0004	27	0.0078	0.0002
a̤i̤	aa	0	0.0	0.0	1	0.0003	0.0
a̤i̤	ea	0	0.0	0.0	1	0.0003	0.0
a̤i̤	er	0	0.0	0.0	1	0.0003	0.0
a̤i̤	jipa	0	0.0	0.0	1	0.0003	0.0
a̤i̤	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̤i̤	phoible	0	0.0	0.0	1	0.0003	0.0
a̤i̤	ra	0	0.0	0.0	1	0.0003	0.0
a̤i̤	saphon	0	0.0	0.0	1	0.0003	0.0
a̤i̤	upsid	1	0.0022	0.0001	1	0.0003	0.0
a̤ṳ	aa	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	ea	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	er	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	jipa	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	phoible	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	ra	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	saphon	0	0.0	0.0	1	0.0003	0.0
a̤ṳ	upsid	1	0.0022	0.0001	1	0.0003	0.0
a̤ɯ̤	aa	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	ea	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	er	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	jipa	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	phoible	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	ra	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	saphon	0	0.0	0.0	1	0.0003	0.0
a̤ɯ̤	upsid	1	0.0022	0.0001	1	0.0003	0.0
a̤ː	aa	0	0.0	0.0	9	0.0026	0.0001
a̤ː	ea	1	0.0028	0.0001	9	0.0026	0.0001
a̤ː	er	0	0.0	0.0	9	0.0026	0.0001
a̤ː	jipa	1	0.0068	0.0002	9	0.0026	0.0001
a̤ː	lapsyd	0	0.0	0.0	9	0.0026	0.0001
a̤ː	phoible	7	0.0078	0.0002	9	0.0026	0.0001
a̤ː	ra	0	0.0	0.0	9	0.0026	0.0001
a̤ː	saphon	0	0.0	0.0	9	0.0026	0.0001
a̤ː	upsid	0	0.0	0.0	9	0.0026	0.0001
a̤ˑ	aa	0	0.0	0.0	4	0.0011	0.0
a̤ˑ	ea	0	0.0	0.0	4	0.0011	0.0
a̤ˑ	er	0	0.0	0.0	4	0.0011	0.0
a̤ˑ	jipa	1	0.0068	0.0002	4	0.0011	0.0
a̤ˑ	lapsyd	0	0.0	0.0	4	0.0011	0.0
a̤ˑ	phoible	3	0.0033	0.0001	4	0.0011	0.0
a̤ˑ	ra	0	0.0	0.0	4	0.0011	0.0
a̤ˑ	saphon	0	0.0	0.0	4	0.0011	0.0
a̤ˑ	upsid	0	0.0	0.0	4	0.0011	0.0
ã̤	aa	0	0.0	0.0	1	0.0003	0.0
ã̤	ea	1	0.0028	0.0001	1	0.0003	0.0
ã̤	er	0	0.0	0.0	1	0.0003	0.0
ã̤	jipa	0	0.0	0.0	1	0.0003	0.0
ã̤	lapsyd	0	0.0	0.0	1	0.0003	0.0
ã̤	phoible	0	0.0	0.0	1	0.0003	0.0
ã̤	ra	0	0.0	0.0	1	0.0003	0.0
ã̤	saphon	0	0.0	0.0	1	0.0003	0.0
ã̤	upsid	0	0.0	0.0	1	0.0003	0.0
ä̤	aa	0	0.0	0.0	1	0.0003	0.0
ä̤	ea	1	0.0028	0.0001	1	0.0003	0.0
ä̤	er	0	0.0	0.0	1	0.0003	0.0
ä̤	jipa	0	0.0	0.0	1	0.0003	0.0
ä̤	lapsyd	0	0.0	0.0	1	0.0003	0.0
ä̤	phoible	0	0.0	0.0	1	0.0003	0.0
ä̤	ra	0	0.0	0.0	1	0.0003	0.0
ä̤	saphon	0	0.0	0.0	1	0.0003	0.0
ä̤	upsid	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	aa	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	ea	1	0.0028	0.0001	1	0.0003	0.0
ä̤̃ː	er	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	jipa	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	lapsyd	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	phoible	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	ra	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	saphon	0	0.0	0.0	1	0.0003	0.0
ä̤̃ː	upsid	0	0.0	0.0	1	0.0003	0.0
ḁ	aa	0	0.0	0.0	4	0.0011	0.0
ḁ	ea	0	0.0	0.0	4	0.0011	0.0
ḁ	er	0	0.0	0.0	4	0.0011	0.0
ḁ	jipa	0	0.0	0.0	4	0.0011	0.0
ḁ	lapsyd	2	0.0034	0.0001	4	0.0011	0.0
ḁ	phoible	1	0.0011	0.0	4	0.0011	0.0
ḁ	ra	0	0.0	0.0	4	0.0011	0.0
ḁ	saphon	0	0.0	0.0	4	0.0011	0.0
ḁ	upsid	1	0.0022	0.0001	4	0.0011	0.0
a̰	aa	0	0.0	0.0	37	0.0106	0.0003
a̰	ea	5	0.0138	0.0003	37	0.0106	0.0003
a̰	er	0	0.0	0.0	37	0.0106	0.0003
a̰	jipa	3	0.0204	0.0005	37	0.0106	0.0003
a̰	lapsyd	9	0.0154	0.0005	37	0.0106	0.0003
a̰	phoible	7	0.0078	0.0002	37	0.0106	0.0003
a̰	ra	1	0.0102	0.0002	37	0.0106	0.0003
a̰	saphon	8	0.0225	0.0009	37	0.0106	0.0003
a̰	upsid	4	0.0089	0.0003	37	0.0106	0.0003
a̰ḭ	aa	0	0.0	0.0	2	0.0006	0.0
a̰ḭ	ea	0	0.0	0.0	2	0.0006	0.0
a̰ḭ	er	0	0.0	0.0	2	0.0006	0.0
a̰ḭ	jipa	0	0.0	0.0	2	0.0006	0.0
a̰ḭ	lapsyd	1	0.0017	0.0001	2	0.0006	0.0
a̰ḭ	phoible	1	0.0011	0.0	2	0.0006	0.0
a̰ḭ	ra	0	0.0	0.0	2	0.0006	0.0
a̰ḭ	saphon	0	0.0	0.0	2	0.0006	0.0
a̰ḭ	upsid	0	0.0	0.0	2	0.0006	0.0
a̰ṵ	aa	0	0.0	0.0	2	0.0006	0.0
a̰ṵ	ea	0	0.0	0.0	2	0.0006	0.0
a̰ṵ	er	0	0.0	0.0	2	0.0006	0.0
a̰ṵ	jipa	0	0.0	0.0	2	0.0006	0.0
a̰ṵ	lapsyd	1	0.0017	0.0001	2	0.0006	0.0
a̰ṵ	phoible	1	0.0011	0.0	2	0.0006	0.0
a̰ṵ	ra	0	0.0	0.0	2	0.0006	0.0
a̰ṵ	saphon	0	0.0	0.0	2	0.0006	0.0
a̰ṵ	upsid	0	0.0	0.0	2	0.0006	0.0
a̰ɪ̰	aa	0	0.0	0.0	1	0.0003	0.0
a̰ɪ̰	ea	1	0.0028	0.0001	1	0.0003	0.0
a̰ɪ̰	er	0	0.0	0.0	1	0.0003	0.0
a̰ɪ̰	jipa	0	0.0	0.0	1	0.0003	0.0
a̰ɪ̰	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̰ɪ̰	phoible	0	0.0	0.0	1	0.0003	0.0
a̰ɪ̰	ra	0	0.0	0.0	1	0.0003	0.0
a̰ɪ̰	saphon	0	0.0	0.0	1	0.0003	0.0
a̰ɪ̰	upsid	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	aa	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	ea	1	0.0028	0.0001	1	0.0003	0.0
a̰ɯ̰	er	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	jipa	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	phoible	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	ra	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	saphon	0	0.0	0.0	1	0.0003	0.0
a̰ɯ̰	upsid	0	0.0	0.0	1	0.0003	0.0
a̰ː	aa	0	0.0	0.0	3	0.0009	0.0
a̰ː	ea	0	0.0	0.0	3	0.0009	0.0
a̰ː	er	0	0.0	0.0	3	0.0009	0.0
a̰ː	jipa	0	0.0	0.0	3	0.0009	0.0
a̰ː	lapsyd	2	0.0034	0.0001	3	0.0009	0.0
a̰ː	phoible	1	0.0011	0.0	3	0.0009	0.0
a̰ː	ra	0	0.0	0.0	3	0.0009	0.0
a̰ː	saphon	0	0.0	0.0	3	0.0009	0.0
a̰ː	upsid	0	0.0	0.0	3	0.0009	0.0
a̰ˑ	aa	0	0.0	0.0	1	0.0003	0.0
a̰ˑ	ea	0	0.0	0.0	1	0.0003	0.0
a̰ˑ	er	0	0.0	0.0	1	0.0003	0.0
a̰ˑ	jipa	0	0.0	0.0	1	0.0003	0.0
a̰ˑ	lapsyd	0	0.0	0.0	1	0.0003	0.0
a̰ˑ	phoible	1	0.0011	0.0	1	0.0003	0.0
a̰ˑ	ra	0	0.0	0.0	1	0.0003	0.0
a̰ˑ	saphon	0	0.0	0.0	1	0.0003	0.0
a̰ˑ	upsid	0	0.0	0.0	1	0.0003	0.0
ã̰	aa	0	0.0	0.0	13	0.0037	0.0001
ã̰	ea	0	0.0	0.0	13	0.0037	0.0001
ã̰	er	0	0.0	0.0	13	0.0037	0.0001
ã̰	jipa	1	0.0068	0.0002	13	0.0037	0.0001
ã̰	lapsyd	5	0.0086	0.0003	13	0.0037	0.0001
ã̰	phoible	2	0.0022	0.0001	13	0.0037	0.0001
ã̰	ra	0	0.0	0.0	13	0.0037	0.0001
ã̰	saphon	4	0.0113	0.0004	13	0.0037	0.0001
ã̰	upsid	1	0.0022	0.0001	13	0.0037	0.0001
ã̰ḭ̃	aa	0	0.0	0.0	1	0.0003	0.0
ã̰ḭ̃	ea	0	0.0	0.0	1	0.0003	0.0
ã̰ḭ̃	er	0	0.0	0.0	1	0.0003	0.0
ã̰ḭ̃	jipa	0	0.0	0.0	1	0.0003	0.0
ã̰ḭ̃	lapsyd	1	0.0017	0.0001	1	0.0003	0.0
ã̰ḭ̃	phoible	0	0.0	0.0	1	0.0003	0.0
ã̰ḭ̃	ra	0	0.0	0.0	1	0.0003	0.0
ã̰ḭ̃	saphon	0	0.0	0.0	1	0.0003	0.0
ã̰ḭ̃	upsid	0	0.0	0.0	1	0.0003	0.0
ã̰ṵ̃	aa	0	0.0	0.0	1	0.0003	0.0
ã̰ṵ̃	ea	0	0.0	0.0	1	0.0003	0.0
