ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	Consonantal	Vocalic	Ratio	Phonemes
mboc1235-1558	Mbo (Cameroon)	mboc1235	Atlantic-Congo	Africa	5.13981	9.92766	35	19	14	0	0	19	14	1.3571428571428572	⁴ ² a ɑ b d e eː ə əː ɛ g h i iː ɟ k l m n ɲ ŋ ø ɔ p s ʃ t u uː ʊ w z ʒ ʔ
bass1260-1559	Bassossi	bass1260	Atlantic-Congo	Africa	5.23655	9.52275	34	20	12	0	0	20	12	1.6666666666666667	⁴ ² a ɑ b d ə əː ɛ g gb h i iː j ɟ k kp l m n ɲ ŋ o ɔ ɔː p s t u uː w z ʔ
mboc1235-1560	Mbo (Cameroon)	mboc1235	Atlantic-Congo	Africa	5.13981	9.92766	36	21	13	0	0	21	13	1.6153846153846154	⁴ ² a b d e ə əː ɛ ɛː f g i iː j jˀ ɟ k l m n ɲ ŋ o ø ɔ p s ʃ t u uː w z ʒ ʔ
libe1240-1561	Kru Pidgin English	libe1240	Pidgin	Africa	6.423	-10.5284	36	24	12	0	0	24	12	2.0	a ã b d dʒ e ɛ ɛ̃ f g gb i ĩ j k kp l m n ɲ ŋ o ɔ ɔ̃ p r s ʃ t tʃ u ũ v w z ʒ
gagu1242-1562	Gban	gagu1242	Mande	Africa	6.40859	-5.51851	36	20	12	0	0	20	12	1.6666666666666667	⁴ ³² ² ²³ a ã b c d e ɛ ɛ̃ g gb gʷ i ĩ j ɟ k kp kʷ l m n o ɔ ɔ̃ ɸ s t u ũ w z β
eton1253-1563	Eton-Mengisa	eton1253	Atlantic-Congo	Africa	4.21045	11.3935	38	21	15	0	0	21	15	1.4	⁴ ² a aː b d dʒ e eː ə ɛ ɛː g gb i iː j k kp l m n ɲ ŋ ŋm o oː ɔ ɔː p s t tʃ u uː v w z
reun1238-1564	Réunion Creole French	reun1238	Indo-European	Africa	-21.1131	55.5321	42	30	12	0	0	30	12	2.5	a ã b bː d̺ d̺ː e ë ẽ f fː g gː i ï iː j j̃ k kː l̪ lː m mː n nː o õ p pː ʁ s s̺ sː t̺ t̺ː u uː v vː z z̺
nucl1440-1565	Masalit	nucl1440	Maban	Africa	13.2733	22.1752	45	31	10	0	0	31	10	3.1	⁴ ⁴² ² ²⁴ a b d dʒ e ə ɛ f g h i ɨ j k kː ǀ ǃ l lː m mː n ɲ ŋ o ɔ p r rː s ʃ t tʃ u ɥ v ʌ w x z ʔ
saot1239-1566	Sãotomense	saot1239	Indo-European	Africa	0.28332	6.61935	32	19	13	0	0	19	13	1.4615384615384615	a ã ɓ dʒ ɗ e ẽ ə ɛ f g i ĩ ɪ̃ j k l ʎ m n ɲ o õ p t tʃ u ũ v w z ʒ
nucl1696-1567	Tangale	nucl1696	Afro-Asiatic	Africa	9.75444	11.3228	60	40	18	0	0	40	18	2.2222222222222223	⁴ ² a aː b bʷ ɓ ɓʷ d d̪̚ dʷ dʒ ɗ ɗʷ e eː ɛ ɛː g gʷ h i iː ɪ ɪː j jʷ k kʷ l m ⁿb n ⁿd ⁿdʒ ŋ ⁿg o oː ɔ ɔː p r rʷ s sʷ ʃ ʃʷ t tʷ u uː ʊ ʊː w z zʷ ʒ ʒʷ ʔ
suku1261-1568	Sukuma	suku1261	Atlantic-Congo	Africa	-3.16082	32.8765	57	38	14	0	0	38	14	2.7142857142857144	⁴ ⁴² ³ ² ²⁴ a aː cʰ d e eː ɛ ɛː f g h i iː j ɟ kʰ l m ⁿb mʱ ⁿpʱ ⁿfʱ ⁿv n ⁿd nʱ ⁿsʱ ⁿʃ ⁿtʱ ⁿz ɲ ⁿcʰ ɲʱ ⁿɟ ŋ ⁿg ŋʱ ⁿkʱ o oː ɔ ɔː pʰ s ʃ tʰ u uː v w z β
mori1278-1569	Morisyen	mori1278	Indo-European	Africa	-20.2613	57.5517	30	21	9	0	0	21	9	2.3333333333333335	a æ̃ ɑ b d̪ dʒ e ə f g i j j̃ k l m n ŋ o ɔ p r s t̪ t̰ tʃ u v w z
krio1253-1570	Krio	krio1253	Indo-European	Africa	10.8811	-14.3204	35	25	7	0	0	25	7	3.5714285714285716	⁴ ³ ² a b c d̪ e ɛ f g gb h i j ɟ k kp l̪ m n̪ ɲ o ɔ p ʁ s ʃ t̪ u v w z ʒ θ
kitu1246-1571	Kituba (Democratic Republic of Congo)	kitu1246	Atlantic-Congo	Africa	-2.29601	17.1548	22	15	5	0	0	15	5	3.0	⁴ ² a b d e f g i j k l m n o p s t u v w z
akas1242-1572	Akaselem	akas1242	Atlantic-Congo	Africa	8.8858	1.37035	52	19	29	1	0	20	29	0.6551724137931034	⁴ ³ ² a ã aː æ æ̃ b c d e ẽ eː ɛ ɛ̃ ɛː f g gb i ĩ iː ɪ ɪ̃ ɪː j ɟ k kp l m n ɲ ŋ ⁿgb o õ oː ɔ ɔ̃ ɔː p s t u ũ uː ʊ ʊ̃ ʊː w
tuki1240-1573	Tuki	tuki1240	Atlantic-Congo	Africa	4.64348	11.5353	39	24	10	1	0	25	10	2.4	⁴ ⁴² ² ²⁴ a aː b d dʒ e ə g gb h i j k kp m ⁿb n ⁿd ⁿdʒ ɲ ŋ ⁿg ⁿgb o oː ɔ ɔː p r s t tʃ u w β
baka1272-1574	Baka (Cameroon)	baka1272	Atlantic-Congo	Africa	2.16013	13.7804	35	24	7	1	0	25	7	3.4285714285714284	⁴ ³ ² a b ɓ d dʒ ɗ e ɛ g gb h i j k kp l m ⁿb n ⁿd ⁿdʒ ɲ ⁿg ⁿgb o ɔ ɸ s t u w ʔ
bumm1238-1575	Bum	bumm1238	Atlantic-Congo	Africa	6.48655	10.418	47	37	7	0	0	37	7	5.285714285714286	⁴ ⁴² ² a b bʷ d dʲ dʒ dʒʲ dʒʷ ə ɛ f fʷ g gb gʷ ɣ h i ɨ j jʷ k kp kʷ l lʷ m mʷ n nʷ ɲ ɔ s ʃ ʃʲ ʃʷ t tʲ tʃ tʃʲ tʃʷ tʷ u w
nucl1683-1576	Daba	nucl1683	Afro-Asiatic	Africa	10.3521	13.6318	46	35	6	1	0	36	6	5.833333333333333	⁴ ⁴² ³ ² a b ɓ d dʒ ɗ ɛ f g gb gʷ i ɨ j k kp kʷ l ɬ ɮ m ⁿb n ⁿd ⁿdʒ ⁿg ⁿgb ⁿgʷ ɔ p r s t tʃ u v ⱱ w x z ʔ ʔʷ
gava1241-1577	Gavar	gava1241	Afro-Asiatic	Africa	10.5603	13.8188	55	46	5	1	0	47	5	9.2	⁴ ³ ² ɑ b ɓ d dz dʒ ɗ e ə f g gb gʷ ɣ ɣʷ i j k kp kʷ l ɬ ɮ m ⁿb n ⁿd ⁿdz ⁿdʒ ŋ ⁿg ⁿgʷ ⁿgb ŋʷ p pt r s ʃ t ts tʃ u v ⱱ w x xʷ z ʒ ʔ ʔʷ
gude1246-1578	Gude	gude1246	Afro-Asiatic	Africa	10.2138	13.403	36	30	4	0	0	30	4	7.5	⁴ ² a aː b ɓ d dz ɗ ə əː f g ɣ k l ɬ m ⁿb ⁿv n ⁿd ⁿdz ŋ ⁿg ⁿɣ p ɾ s t ts v ⱱ x z ʔ
igoo1238-1580	Igo	igoo1238	Atlantic-Congo	Africa	7.25499	0.67846	33	23	7	0	0	23	7	3.2857142857142856	⁴ ³ ² a b c d ɖ e ɛ f g gb h i j ɟ k kp l m n ɲ ŋ o ɔ p s t u v w z
kako1242-1581	Kako	kako1242	Atlantic-Congo	Africa	3.79989	15.6282	47	32	12	1	0	33	12	2.6666666666666665	⁴ ² a ã b ɓ d dʒ ɗ e ɛ ɛ̃ f g gb gʷ h i ĩ j ʄ k kp kʷ l m ⁿb n ⁿd ⁿdʒ ɲ ŋ ⁿg ⁿgʷ ⁿgb o ɔ ɔ̃ p r s t tʃ u ũ v w
kwan1276-1582	Kwanja	kwan1276	Atlantic-Congo	Africa	6.30293	11.6931	43	21	18	0	0	21	18	1.1666666666666667	⁵ ⁴ ² ¹ a aː b d dʒ e eː ə əː ɛ f g gb h i iː ɨ ɨː j k kp l m n ɲ ŋ o oː ɔ ɔː p s t tʃ u uː v w y
came1252-1583	Donga Mambila	came1252	Atlantic-Congo	Africa	6.43829	11.41953	35	20	11	0	0	20	11	1.8181818181818181	⁵ ⁴ ² ¹ a aː b bv d dʒ e eː f g h i iː j k l m n ɲ ŋ o oː ɔ p s t tʃ u uː v w
mere1246-1584	Merey	mere1246	Afro-Asiatic	Africa	10.7458	14.09	44	33	8	0	0	33	8	4.125	⁴ ³ ² a b ɓ d dz ɗ ə ɛ f g gʷ h hʷ i j k kʷ l ɬ ɮ m ⁿb n ⁿd ⁿdz ŋ ⁿg ⁿgʷ œ ɔ p r s t ts u v w y z ʔ
wand1278-1585	Wandala	wand1278	Afro-Asiatic	Africa	11.3169	13.8996	52	45	5	0	0	45	5	9.0	⁴ ² a aː b ɓ d dz dʒ ɗ e f g gʲ gʷ h hʷ iː j ʄ k kʲ kʷ l ɬ ɬʲ ɮ ɮʲ m ⁿb n ⁿd ⁿdz ⁿdʒ ɳ ŋ ⁿg ⁿgʲ ⁿgʷ ŋʷ p r s ʃ t ts tʃ uː v w z ʒ
chon1287-1586	Chonyi-Dzihana-Kauma	chon1287	Atlantic-Congo	Africa	-6.518	38.672	47	39	5	1	0	40	5	7.8	⁴ ² a b d d̪ ð dz dʒ e f g gb h ɦ i j k kp l m ⁿb n ⁿd ⁿd̪ ⁿdz ⁿdʒ ɲ ŋ ⁿg ŋm ⁿgb o p r s ʃ t t̪ ts tʃ u v w z ʔ β
digo1243-1587	Digo	digo1243	Atlantic-Congo	Africa	-4.62101	39.1752	48	40	5	1	0	41	5	8.0	⁴ ² a b d d̪ ð dz dʒ e f g gb h ɦ i j k kp l m ⁿb n ⁿd ⁿd̪ ⁿdz ⁿdʒ ɲ ŋ ⁿg ŋm ⁿgb o p r s ʃ t t̪ ts tʃ u v w z ʒ ʔ β
duru1249-1588	Duruma	duru1249	Atlantic-Congo	Africa	-4.09629	39.322	47	39	5	1	0	40	5	7.8	⁴ ² a b d d̪ ð dz dʒ e f g gb h ɦ i j k kp l m ⁿb n ⁿd ⁿd̪ ⁿdz ⁿdʒ ɲ ŋ ⁿg ŋm ⁿgb o p r s ʃ t t̪ ts tʃ u v w z ʔ β
giry1241-1589	Giryama	giry1241	Atlantic-Congo	Africa	-3.30638	39.6648	47	39	5	1	0	40	5	7.8	⁴ ² a b d d̪ ð dz dʒ e f g gb h ɦ i j k kp l m ⁿb n ⁿd ⁿd̪ ⁿdz ⁿdʒ ɲ ŋ ⁿg ŋm ⁿgb o p r s ʃ t t̪ ts tʃ u v w z ʔ β
giry1241-1590	Giryama	giry1241	Atlantic-Congo	Africa	-3.30638	39.6648	47	39	5	1	0	40	5	7.8	⁴ ² a b d d̪ ð dz dʒ e f g gb h ɦ i j k kp l m ⁿb n ⁿd ⁿd̪ ⁿdz ⁿdʒ ɲ ŋ ⁿg ŋm ⁿgb o p r s ʃ t t̪ ts tʃ u v w z ʔ β
giry1241-1593	Giryama	giry1241	Atlantic-Congo	Africa	-3.30638	39.6648	47	39	5	1	0	40	5	7.8	⁴ ² a b d d̪ ð dz dʒ e f g gb h ɦ i j k kp l m ⁿb n ⁿd ⁿd̪ ⁿdz ⁿdʒ ɲ ŋ ⁿg ŋm ⁿgb o p r s ʃ t t̪ ts tʃ u v w z ʔ β
giry1241-1594	Giryama	giry1241	Atlantic-Congo	Africa	-3.30638	39.6648	47	39	5	1	0	40	5	7.8	⁴ ² a b d d̪ ð dz dʒ e f g gb h ɦ i j k kp l m ⁿb n ⁿd ⁿd̪ ⁿdz ⁿdʒ ɲ ŋ ⁿg ŋm ⁿgb o p r s ʃ t t̪ ts tʃ u v w z ʔ β
vame1236-1595	Vame	vame1236	Afro-Asiatic	Africa	10.9481	14.2131	46	38	5	0	0	38	5	7.6	⁴ ³ ² a b ɓ d dz dʒ ɗ e ə g gʷ ɣ ɣʷ h hʷ i j k kʷ l ɬ ɮ m ⁿb n ⁿd ⁿdʒ ⁿz ŋ ⁿg ⁿgʷ ŋʷ p r s ʃ t ts tʃ u w z ʒ
mmaa1238-1596	Mmaala	mmaa1238	Atlantic-Congo	Africa	4.52188	11.0599	34	23	9	0	0	23	9	2.5555555555555554	⁴ ² a b d e ɛ f g i ɪ j k l m ⁿb ⁿpʰ ⁿf n ⁿd ⁿtʰ ɲ ŋ ⁿg ⁿkʰ o ɔ p s t tʃ u ʊ w
mpad1242-1597	Mpade	mpad1242	Afro-Asiatic	Africa	12.4609	14.5833	40	30	6	0	0	30	6	5.0	⁴ ⁴² ³ ² a b ɓ d dʒ ɗ e f g gʷ h i ɨ j k kʷ kʼʷ kʼ l m ⁿb n ⁿd ⁿg o p r s ʃ t tsʼ tʃ tʃʼ u w z
mofu1248-1598	Mofu-Gudur	mofu1248	Afro-Asiatic	Africa	10.567	14.0314	40	34	5	1	0	35	5	6.8	a aː b ɓ d dʒ ɗ e eː ə f g gb gʷ h hʷ j k kp kʷ l ɬ ɮ ⁿb n ⁿd ⁿdʒ ŋ ⁿgʷ ⁿgb p r s t tʃ v ⱱ w z ʔ
mbee1250-1599	Mbe'	mbee1250	Atlantic-Congo	Africa	6.25838	11.0906	57	48	7	0	0	48	7	6.857142857142857	⁴ ² a b bʲ bʷ d dʷ dz dzʷ dʒ dʒʷ e ɛ f fʷ g gb gʲ gʷ i j jʷ k kʲ kp kʷ l lʲ lʷ m mʲ mʷ ɲ ɲʷ ŋ ŋʷ o ɔ p pʲ pʷ r rʲ rʷ s sʷ ʃ ʃʷ t ts tsʷ tʃ tʃʷ tʷ u w
ncan1245-1600	Ncane	ncan1245	Atlantic-Congo	Africa	6.50696	10.5312	41	17	18	0	0	17	18	0.9444444444444444	⁴ ⁴³ ³ ³² ² ²³ a ã aː b d dʒ e ɛ ɛ̃ ɛː f g i ĩ iː j k l m n ɲ ŋ o õ oː ɔ ɔ̃ ɔː s ʃ tʰ tʃ u ũ w
mfum1238-1601	Southern Mfumte	mfum1238	Atlantic-Congo	Africa	6.6	10.936386	89	72	10	2	0	74	10	7.2	⁵¹ ⁴² ³ ² ²⁴ a b bˠ bʱ bʲ d dz dʒ e ə f fʷ g gb gʲ gʷ ɣ h hʲ hᶣ hʷ i j k kʲ kp kʷ l m ⁿb ⁿbˠ ⁿbʲ ⁿp ⁿpʲ ⁿf ⁿfʲ ⁿv n ⁿd ⁿdz ⁿdʒ ⁿs ⁿʃ ⁿt ⁿts ɲ ɲʷ ŋ ⁿgʲ ⁿgʷ ⁿɣ ⁿɣʲ ⁿɣᶣ ⁿɣʷ ŋʰ ŋʲʰ ŋᶣʰ ŋʷʰ ⁿkʲ ⁿkʷ ⁿgb ⁿkp ŋʷ o ø ɔ p pʲ pʷ ɾ s ʃ t ts tʃ u ɥ ɯ v w x y z ʒ
njye1238-1602	Njyem	njye1238	Atlantic-Congo	Africa	2.30483	14.1175	42	20	20	0	0	20	20	1.0	⁴ ² ɑ ɑː b d dz e eː ɛ ɛː f g gb i iː ɪ ɪː j k kp l m n ɲ o oː œ œː ɔ ɔː p s ʃ t ts u uː ʊ ʊː v w
buam1238-1603	Buamu	buam1238	Atlantic-Congo	Africa	11.1687	-3.50303	28	17	8	0	0	17	8	2.125	⁴ ³ ² a ã b ɓ c d̪ e f g h i ĩ k l̪ m n̪ ɲ o p s̪ t̪ u ũ v z̪
kwam1250-1604	Kwami	kwam1250	Atlantic-Congo	Africa	-1.53712	27.4633	40	28	10	0	0	28	10	2.8	⁴ ² a aː b ɓ d dʒ ɗ e eː f g gʷ h i iː j k kʷ l m ⁿb n ⁿd ⁿg ⁿgʷ ɔ ɔː p r s ʃ t tʃ u uː w z ʔ
guro1248-1605	Guro	guro1248	Mande	Africa	7.34954	-6.31154	57	26	28	0	0	26	28	0.9285714285714286	⁴ ³ ² a ã aː ãː b bʷ d̪ dʲ e eː ɛ ɛ̃ ɛː ɛ̃ː f g gb gʲ i ĩ iː ĩː ɪ ɪː j k kʲ kp l̪ m n̪ nʲ o oː ɔ ɔ̃ ɔː ɔ̃ː p pʷ ɽ s̪ sʲ sʷ t̪ u ũ uː ũː ʊ ʊː v w z̪
kabu1256-1606	Kabuverdianu	kabu1256	Indo-European	Africa	15.0586	-23.6148	28	21	7	0	0	21	7	3.0	a b c d e ɛ f g i ɟ k l ʎ m n ɲ ŋ̞ o ɔ p r s ʃ t u v z ʒ
boun1243-1607	Bouna Kulango	boun1243	Atlantic-Congo	Africa	8.46011	-2.74627	46	27	17	0	0	27	17	1.588235294117647	⁴ ² a ã b d e ẽ ɛ ɛ̃ f g gb h i ĩ ɪ ɪ̃ j ɟ k kp l m n ɲ ŋ ŋm o õ ɔ ɔ̃ p r s ʃ t u ũ ʊ v w x z ʒ ʔ
tsam1247-1608	Tsamai	tsam1247	Afro-Asiatic	Africa	5.3097	36.9139	68	56	10	0	0	56	10	5.6	⁴ ² a aː b bː ɓ ɓː c cː cʼː d dː dʒː ɗ e eː g gː ɠ ɠː h ħ hː ħː i iː j jː k kː l lː m mː n nː ɲ ɲː o oː p pː qʼ qʼː r rː s sː ʃ ʃː t tː tsʼ tsʼː u uː w wː x xː z zː ʒ ʔ ʔː ʕ ʕː
cent2194-1609	Central Moroccan Berber	cent2194	Afro-Asiatic	Africa	32.7415	-2.40872	39	36	3	0	0	36	3	12.0	a b d dˀ f g gʷ ɣ ɣʷ ɣˀ h ħ i j k kʷ l lˀ m n q qʷ r rˀ s sˀ ʃ ʃˀ t tˀ u w x xʷ z zˀ ʒ ʒˀ ʕ
siwi1239-1610	Siwi	siwi1239	Afro-Asiatic	Africa	29.200415	25.519627	38	26	12	0	0	26	12	2.1666666666666665	a æ b d dʒ e ɛ f g h ħ i ɪ ɪː j k l m n ŋ o ɔ p r rː ʀ s sː ʃ t tʃ u ʊ ʌ w z ʕ ʕː
ndam1239-1611	Ndamba	ndam1239	Atlantic-Congo	Africa	-8.40485	36.0271	24	19	5	0	0	19	5	3.8	a b d dʒ e f g ɣ h i j k l m n ŋ o p s t tʃ u v w
bare1279-1612	Barain	bare1279	Afro-Asiatic	Africa	11.1168	18.0764	41	28	10	0	0	28	10	2.8	⁴ ³ ² a aː b bː d dː e eː g gː i iː j ɟ ɟː k kː l lː m mː n nː ɲ ɲː ŋ o oː p pː r s sː t tː u uː w
bare1279-1613	Barain	bare1279	Afro-Asiatic	Africa	11.1168	18.0764	29	16	10	0	0	16	10	1.6	⁴ ³ ² a aː b d e eː g i iː j ɟ k l m n ɲ ŋ o oː p r s t u uː w
bare1279-1614	Barain	bare1279	Afro-Asiatic	Africa	11.1168	18.0764	44	31	10	0	0	31	10	3.1	⁴ ³ ² a aː b bː d dː e eː g gː i iː j jː ɟ ɟː k kː l lː m mː n nː ɲ ɲː ŋ ŋː o oː p pː r rː s sː t tː u uː w
bare1279-1615	Barain	bare1279	Afro-Asiatic	Africa	11.1168	18.0764	44	32	10	0	0	32	10	3.2	⁴ ² a aː b bː d dː ɗ ɗː e eː g gː h i iː j jː ɟ ɟː k kː l lː m mː n nː ɲ ɲː ŋ o oː p pː r s sː t tː u uː w
gaam1241-1616	Gaam	gaam1241	Eastern Jebel	Africa	11.4674	33.9797	49	34	12	0	0	34	12	2.8333333333333335	⁴ ³ ² a aː b bː c d d̞ d̪ dː d̪ː ə əː ɛ ɛː f fː g gː i iː j ɟ ɟː k l lː m mː n nː ɲ ɲː ŋ ŋː ɔ ɔː p r ɾ s sː t t̪ u uː w
abar1238-1617	Mungbam	abar1238	Atlantic-Congo	Africa	6.5805	10.2267	36	24	8	0	0	24	8	3.0	⁵ ⁴ ³ ² a b ɕ d̪ dz̪ dʑ e ə ɛ f g gb h i j k kp l̪ m n̪ ɲ ŋ o ɔ p s̪ t̪ tɕ ts̪ u ɥ w
mund1328-1618	Mundabli	mund1328	Atlantic-Congo	Africa	6.59969	10.2704	38	22	12	0	0	22	12	1.8333333333333333	⁵ ⁴ ³ ² a ɒ b d̪ dz̪ dʒ e ə ɛ f g gb i ɪ ɨ j k kp l̪ m n̪ ɲ ŋ o ɔ s̪ ʃ t̪ ts̪ tʃ u ɥ ʊ w
mbuu1238-1619	Ajumbu	mbuu1238	Atlantic-Congo	Africa	6.53792	10.2556	39	26	10	0	0	26	10	2.6	⁴ ³ ² a b d̪ dz̪ dʒ e ə ɛ f g gb ɣ i ɨ j k kp l̪ n̪ ɲ ŋ o ɔ s̪ ʃ t̪ ts̪ tʃ u ɥ v w y z̪ ʒ ʔ
kosh1246-1620	Koshin	kosh1246	Atlantic-Congo	Africa	6.5817	10.299	37	23	11	0	0	23	11	2.090909090909091	⁴ ³ ² a æ b d̪ dz̪ dʒ e ə ɛ f g gb i i̜ ɨ̜ j k kp l̪ m n̪ ɲ ŋ ɔ s̪ ʃ t̪ ts̪ tʃ u u̜ w z̪ ʒ
fang1248-1621	Fang (Cameroon)	fang1248	Atlantic-Congo	Africa	6.54384	10.319	36	23	10	0	0	23	10	2.3	⁴ ³ ² a b d̪ dʒ e ə ɛ f g gb i i̜ j k kp l̪ m ɱ n̪ ɲ ŋ o ɔ p s̪ t̪ ts̪ tʃ u u̜ v w ʒ
kura1250-1622	Kuranko	kura1250	Mande	Africa	9.49325	-10.6122	54	25	28	1	0	26	28	0.8928571428571429	a ã aː ãː b c d e ẽ eː ẽː ɛ ɛ̃ ɛː ɛ̃ː f g gb h i ĩ iː ĩː j k l m ⁿb ⁿp ⁿf n ⁿd ⁿt ɲ ŋ ⁿk ⁿgb o õ oː õː ɔ ɔ̃ ɔː ɔ̃ː p ɹ s t u ũ uː ũː w
niel1243-1623	Niellim	niel1243	Atlantic-Congo	Africa	9.70362	17.81346	59	25	23	0	8	25	31	1.0869565217391304	⁴ ³ ² a ã aː ãː b ɓ c d ɗ e ẽ eː ə ə̃ əː ə̃ː g h i ĩ iː ĩː ia iã iaː i̯ãː j ɟ k l m ⁿb n ⁿd ɲ ⁿɟ ⁿg ŋm o õ oː õː p r s t u ũ uː ũː ua uã uaː uãː w ʔ
nort3047-1624	North Giziga	nort3047	Afro-Asiatic	Africa	10.6755	14.219	37	29	3	0	0	29	3	9.666666666666666	⁵¹ ⁴ ³ ² ¹⁵ a b ɓ d dʒ ɗ e f g gʷ h j k kʷ l ɬ ɮ ⁿb n ⁿd ⁿdz ŋ ⁿg o r s t tʃ v w z ʔ
mokp1239-1626	Mokpwe	mokp1239	Atlantic-Congo	Africa	4.24178	9.23887	31	21	7	1	0	22	7	3.0	⁴ ² a b dʒ e ɛ gb hʷ i j k kp l m ⁿb n ⁿd ⁿdʒ ɲ ⁿg ⁿgb o ɔ p ɸ t u w ʒ β
siam1242-1627	Siamou	siam1242		Africa	10.998	-4.92143	41	22	14	0	0	22	14	1.5714285714285714	⁵¹ ⁴ ⁴⁵ ³ ² a ã b c d e ə ɛ ɛ̃ f gb h i ĩ j ɟ k kp l m n ɲ ŋm o ɔ ɔ̃ p r s ʃ t u ɯ v w y
ngie1241-1628	Ngiemboon	ngie1241	Atlantic-Congo	Africa	5.56777	10.1266	30	19	7	0	0	19	7	2.7142857142857144	⁵¹ ⁴ ² ¹⁵ a b d e ɛ f g i j k m n ŋ o ɔ p pf s t ts u ɥ ɰ v w z
nugu1242-1629	Nugunu (Cameroon)	nugu1242	Atlantic-Congo	Africa	4.63103	11.1837	35	24	7	0	0	24	7	3.4285714285714284	⁵¹ ⁴ ² ¹⁵ a b d e ɛ f g h i j k l m ⁿb ⁿp n ⁿd ⁿt ⁿtʃ ɲ ŋ ⁿg ⁿk o ɔ p s t tʃ u w
tigo1236-1630	Tigon Mbembe	tigo1236	Atlantic-Congo	Africa	6.983995	10.70849	114	94	12	3	0	97	12	7.833333333333333	⁵¹ ⁴ ³ ² ¹⁵ a ɑ b bʲ bʳ bʷ d dʳ dʷ dʒ dʒʳ dʒʷ e eː ɛ ɛː f fʲ fʳ fʷ g gb gbʳ gʳ gʷ h i j k kʲ kp kpʲ kpʳ kpʷ kʳ kʷ kʳʷ l m ⁿb ⁿbʲ ⁿbʳ ⁿbʷ mʲ ⁿp ⁿpʳ ⁿpʷ ⁿɾ mʷ ⁿf ⁿfʳ ⁿv ⁿvʲ ⁿvʳ n ⁿd ⁿdʳ ⁿdʷ ⁿdʒ ⁿgʳ ⁿs ⁿsʳ ⁿʃ ⁿt ⁿtʳ ⁿtʃ ⁿtʃʳ nʷ ⁿz ⁿzʳ ɲ ŋ ⁿg ⁿgʷ ⁿk ⁿkʳ ⁿkʷ ⁿgb ⁿkp ⁿkpʳ ŋʷ o ɔ ɔː p pʲ pʳ pʷ ɾ s sʳ sʷ ʃ t tʳ tʃ tʃʳ tʃʷ tʷ u uː v vʲ vʳ vʷ w z zʳ ʒ
orma1241-1631	Orma	orma1241	Afro-Asiatic	Africa	-1.79489	39.60749	33	23	10	0	0	23	10	2.3	a aː b d dʒ ɗ e eː f g h i iː j k kʼ l m n nʲ o oː p pʼ ɾ s t tʃ tʃʼ tʼ u uː w
piny1238-1632	Pinyin	piny1238	Atlantic-Congo	Africa	5.7991	10.0682	66	42	14	0	5	42	19	3.0	⁵¹ ⁴ ³ ² ¹⁵ a aː b bʲ d dʲ dʷ ə əː ɛ f g gʲ gᶣ gʷ i iː iə iɛ ɨ ɨː ɨə j k kʲ kᶣ kʷ m mʲ n nʲ nʷ ɲ ɲʷ ŋ ŋʷ ɔ ɔː pʷ s sʷ ʃ ʃʷ t tʲ ts tsʷ tʃ tʃʷ tʷ u uː uə ɥ w y yə z zʷ ʒ ʒʷ
reel1238-1634	Reel	reel1238	Nilotic	Africa	6.32234	30.49451	63	20	40	0	0	20	40	0.5	⁴ ² ¹⁵ a a̤ aː a̤ː aˑ a̤ˑ b c d d̪ e e̤ eː e̤ː eˑ e̤ˑ ɛ ɛ̤ ɛː ɛ̤ː ɛˑ ɛ̤ˑ g i i̤ iː i̤ː iˑ i̤ˑ j ɟ k lʲ m n n̪ ɲ ŋ o o̤ oː oˑ ɔ ɔ̤ ɔː ɔ̤ː ɔˑ ɔ̤ˑ p r t t̪ u ṳ uː ṳː uˑ ṳˑ w ʔ
wuzl1236-1635	Wuzlam	wuzl1236	Afro-Asiatic	Africa	10.955	14.1378	42	34	5	0	0	34	5	6.8	⁴ ³ ² a b ɓ d dz ɗ e ə f g gʷ ɣ ɣʷ hʷ i j k kʷ l ɬ ɮ m ⁿb n ⁿd ⁿz ŋ ⁿg ⁿgʷ p r s t ts u v w z χ
lese1243-1636	Lese	lese1243	Central Sudanic	Africa	1.3	29.3	42	28	10	1	0	29	10	2.8	⁴ ³ ² a b bv ɓ d dʷ dʒ e ɛ f g gb ɠɓ h i ɪ j k ɭ ɭʷ m n o œ ɔ p pf ɾ ɾʲ ɾʷ s sʷ t tʃ ʈ u ʊ w ʔ
tour1242-1637	Toura (Côte d'Ivoire)	tour1242	Mande	Africa	7.76747	-7.33105	39	21	14	0	0	21	14	1.5	⁵¹ ⁴ ⁴⁵ ² a ã b ɓ d e ɛ ɛ̃ f g gb gʷ i ĩ ɪː j k kp kʷ l m n ŋ o ɔ ɔ̃ p s t u ũ ʊː v w z
gwen1239-1638	Gweno	gwen1239	Atlantic-Congo	Africa	-3.68407	37.6827	29	24	5	0	0	24	5	4.8	a b c d e f g ɣ h i j ɟ k kʲ l m n ɲ ŋ o p pf r ʃ t u w β θ
sumb1240-1639	Sumbwa	sumb1240	Atlantic-Congo	Africa	-3.47335	31.9457	32	20	10	0	0	20	10	2.0	⁴ ² a aː b d dʒ e eː f g h i iː j k l m n o oː p s ʃ t tʃ u uː v w z β
