ID	Glottocode	Dataset	Name	Family	Macroarea	Latitude	Longitude	Num_Phonemes	Num_Consonants	Num_Vowels	Num_Clusters	Num_Long_Consonants	Num_Long_Vowels	Num_Diphthongs	Ratio	Phonemes	Consonants	Vowels	Diphthongs
coca1259-1909	coca1259	saphon	Cocama-Cocamilla	Tupian	South America	-4.5000	-74.0000	16	11	5	0	0	0	0	2.2000	a e i j k m n p t ts tʃ u w x ɨ ɾ	j k m n p t ts tʃ w x ɾ	a e i u ɨ	
cocosmalay	coco1260	jipa	Cocos Malay	Austronesian	Papunesia	-12.1933	96.8337	25	19	6	0	0	0	0	3.1667	a b d dʒ e g h i j k l m n o p s tʃ t̪ u w ŋ ə ɲ ʁ ʔ	b d dʒ g h j k l m n p s tʃ t̪ w ŋ ɲ ʁ ʔ	a e i o u ə	
coco1260-2222	coco1260	phoible	Cocos Islands Malay	Austronesian	Papunesia	-12.1933	96.8337	27	19	6	0	0	0	2	2.3750	a ai au b d dʒ e g h i j k l m n o p s tʃ t̪ u w ŋ ə ɲ ʁ ʔ	b d dʒ g h j k l m n p s tʃ t̪ w ŋ ɲ ʁ ʔ	a e i o u ə	ai au
coeu1236-863	coeu1236	phoible	Coeur d'Alene	Salishan	North America	47.2958	-116.7150	48	40	8	0	0	0	0	5.0000	a b d dʒ e gʷ h i kʷ kʼʷ l lʼ m mʼ n nʼ o p pʼ q qʷ qʼ qʼʷ s t ts tsʼ tʃ tʃʼ tʼ u w wʼ xʷ y yˀ ə ɬ ɹˤ ɹ̰ˤ ʃ ʔ ʕ ʕʷ ʕʼ ʕʼʷ χ χʷ	b d dʒ gʷ h kʷ kʼʷ l lʼ m mʼ n nʼ p pʼ q qʷ qʼ qʼʷ s t ts tsʼ tʃ tʃʼ tʼ w wʼ xʷ ɬ ɹˤ ɹ̰ˤ ʃ ʔ ʕ ʕʷ ʕʼ ʕʼʷ χ χʷ	a e i o u y yˀ ə	
cofan_cofa1242	cofa1242	lapsyd	Cofan		South America	0.2767	-77.0643	40	30	10	0	0	0	0	3.0000	a ã b d dz dʒ f g h i ĩ j k kʰ m n o õ p pʰ s t ts tʃ tʃʰ tʰ w ɛ ɛ̃ ɟ ɣ ɨ ɨ̃ ɰ ɲ ɾ ʃ ʑ ʔ β	b d dz dʒ f g h j k kʰ m n p pʰ s t ts tʃ tʃʰ tʰ w ɟ ɣ ɰ ɲ ɾ ʃ ʑ ʔ β	a ã i ĩ o õ ɛ ɛ̃ ɨ ɨ̃	
cofa1242-1895	cofa1242	saphon	Cofán		South America	0.2767	-77.0643	37	27	10	0	0	0	0	2.7000	a ã b d dz dʒ f g i ĩ j k kʰ m n o õ p pʰ s t ts tsʰ tʃ tʃʰ tʰ w x ɛ ɛ̃ ɨ ɨ̃ ɲ ɾ ʃ ʋ ʔ	b d dz dʒ f g j k kʰ m n p pʰ s t ts tsʰ tʃ tʃʰ tʰ w x ɲ ɾ ʃ ʋ ʔ	a ã i ĩ o õ ɛ ɛ̃ ɨ ɨ̃	
cofa1242-289	cofa1242	upsid	Cofán		South America	0.2767	-77.0643	35	30	5	0	0	0	0	6.0000	a b c cʰ d dʒ f g h i j k kʰ m n o̞ p pʰ r s t tʃ tʃʰ tʰ w ɛ ɟ ɣ ɨ ɰ ɲ ʃ ʑ ʔ β	b c cʰ d dʒ f g h j k kʰ m n p pʰ r s t tʃ tʃʰ tʰ w ɟ ɣ ɰ ɲ ʃ ʑ ʔ β	a i o̞ ɛ ɨ	
kogi_cogu1240	cogu1240	lapsyd	Kogi	Chibchan	South America	10.9485	-73.8043	26	19	7	0	0	0	0	2.7143	a b d e g h i j k l m n o p s t u w x z ŋ ɐ ɨ ʃ ʒ ʔ	b d g h j k l m n p s t w x z ŋ ʃ ʒ ʔ	a e i o u ɐ ɨ	
cogu1240-1896	cogu1240	saphon	Cogui	Chibchan	South America	10.9485	-73.8043	36	24	12	0	5	0	0	2.0000	a ã b bː d dː e ẽ g gː h i ĩ j k kː l m n o p s t tː u ũ w x z ŋ ə ɨ ɨ̃ ʃ ʒ ʔ	b bː d dː g gː h j k kː l m n p s t tː w x z ŋ ʃ ʒ ʔ	a ã e ẽ i ĩ o u ũ ə ɨ ɨ̃	
cola1237-2773	cola1237	er	Colac	Pama-Nyungan	Australia	-38.4713	143.4224	22	17	5	0	0	0	0	3.4000	a e i j k l m n o p r t u w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ	j k l m n p r t w ŋ ȴ ȵ ȶ ɭ ɳ ɻ ʈ	a e i o u	
tsafiki_colo1256	colo1256	lapsyd	Tsafiki	Barbacoan	South America	-0.2118	-79.2347	26	16	10	0	0	0	0	1.6000	a ã e ẽ i ĩ j k l m n o õ p s t ts u ũ w x ɓ ɗ ɸ ɾ ʔ	j k l m n p s t ts w x ɓ ɗ ɸ ɾ ʔ	a ã e ẽ i ĩ o õ u ũ	
colo1256-1222	colo1256	phoible	Tsafiki	Barbacoan	South America	-0.2118	-79.2347	25	16	9	0	0	0	0	1.7778	a ã b d̪ e ẽ h i ĩ j k l m n o p s tʃ t̪ u ũ w ɸ ɹ ʔ	b d̪ h j k l m n p s tʃ t̪ w ɸ ɹ ʔ	a ã e ẽ i ĩ o u ũ	
colo1256-1856	colo1256	saphon	Tsafiki	Barbacoan	South America	-0.2118	-79.2347	26	16	10	0	0	0	0	1.6000	a ã b d e ẽ h i ĩ j k l m n o õ p s t ts u ũ w ɾ ʔ β	b d h j k l m n p s t ts w ɾ ʔ β	a ã e ẽ i ĩ o õ u ũ	
comanche_coma1245	coma1245	lapsyd	Comanche	Uto-Aztecan	North America	34.0000	-101.0000	27	14	12	0	0	6	1	1.0769	a ai aː e eː h i iː j k kʷ m n̪ o oː p s ts̪ t̪ u uː w ɨ ɨː ɾ ʔ β	h j k kʷ m n̪ p s ts̪ t̪ w ɾ ʔ β	a aː e eː i iː o oː u uː ɨ ɨː	ai
coma1245-864	coma1245	phoible	Comanche	Uto-Aztecan	North America	34.0000	-101.0000	18	12	6	0	0	0	0	2.0000	e h i j k kʷ m n o p s ts̪ t̪ u w ɑ ɨ ʔ	h j k kʷ m n p s ts̪ t̪ w ʔ	e i o u ɑ ɨ	
como1259-1107	como1259	phoible	Comox	Salishan	North America	49.7233	-124.9670	42	37	5	0	0	0	0	7.4000	a h j j̰ k kʷ k̰ k̰ʷ l l̰ m m̰ n n̰ o p p̰ q qʷ q̰ q̰ʷ s t ts ts̰ tɬ tɬ̰ tʃ tʃ̰ t̰ w w̰ x xʷ ə ɛ ɪ ɬ ʃ ʔ χ χʷ	h j j̰ k kʷ k̰ k̰ʷ l l̰ m m̰ n n̰ p p̰ q qʷ q̰ q̰ʷ s t ts ts̰ tɬ tɬ̰ tʃ tʃ̰ t̰ w w̰ x xʷ ɬ ʃ ʔ χ χʷ	a o ə ɛ ɪ	
hanis_coos1249	coos1249	lapsyd	Hanis	Coosan	North America	43.4413	-124.1600	48	39	9	0	0	4	0	4.3333	a aː b d dz dɮ dʒ e eː g gʷ h hʷ i iː j k kʷ kʼ kʼʷ l m n p pʼ q qʼ s t ts tsʼ tɬ tɬʼ tʃ tʃʼ tʼ u uː w x xʷ ə ɢ ɬ ɰ ʃ ʔ χ	b d dz dɮ dʒ g gʷ h hʷ j k kʷ kʼ kʼʷ l m n p pʼ q qʼ s t ts tsʼ tɬ tɬʼ tʃ tʃʼ tʼ w x xʷ ɢ ɬ ɰ ʃ ʔ χ	a aː e eː i iː u uː ə	
zoquecopainala_copa1236	copa1236	lapsyd	Zoque, Copainalá	Mixe-Zoque	North America	17.2157	-93.3183	18	12	6	0	0	0	0	2.0000	a h i j k m n o p s t ts u w ŋ ɛ ʌ̃ ʔ	h j k m n p s t ts w ŋ ʔ	a i o u ɛ ʌ̃	
copa1236-646	copa1236	upsid	Copainalá Zoque	Mixe-Zoque	North America	17.2157	-93.3183	22	16	6	0	0	0	0	2.6667	a b d g h i j k l m n o̞ p s t ts u w ŋ ɛ ɤ̞̟̃ ʔ	b d g h j k l m n p s t ts w ŋ ʔ	a i o̞ u ɛ ɤ̞̟̃	
copi1238-1318	copi1238	phoible	Copi	Atlantic-Congo	Africa	-24.8327	34.1097	66	61	5	0	0	0	0	12.2000	a bvʱ bʱ bˢʱ dzʱ dɮʱ dʒʱ dʱ e f gǃʱ gʱ i j k kʰ l m mʱ n nʱ o p pf pfʰ pʰ pˢ pˢʰ rʱ s sʷ t ts tsʰ tɬ tɬʰ tʃ tʃʰ tʰ u w ŋ ŋǃ ǃ ǃʰ ɓ ɗ ɦʱ ɬ ɲ ʃ ʄ ʋ ⁿb ⁿbv ⁿbʱ ⁿbˢ ⁿd ⁿdɮ ⁿdɮʱ ⁿdʒ ⁿdʱ ⁿg ⁿgʱ ⁿz ⁿŋǃʱ	bvʱ bʱ bˢʱ dzʱ dɮʱ dʒʱ dʱ f gǃʱ gʱ j k kʰ l m mʱ n nʱ p pf pfʰ pʰ pˢ pˢʰ rʱ s sʷ t ts tsʰ tɬ tɬʰ tʃ tʃʰ tʰ w ŋ ŋǃ ǃ ǃʰ ɓ ɗ ɦʱ ɬ ɲ ʃ ʄ ʋ ⁿb ⁿbv ⁿbʱ ⁿbˢ ⁿd ⁿdɮ ⁿdɮʱ ⁿdʒ ⁿdʱ ⁿg ⁿgʱ ⁿz ⁿŋǃʱ	a e i o u	
coro1247-2021	coro1247	saphon	Corongo Ancash Quechua	Quechuan	South America	-8.5765	-77.9864	24	18	6	0	0	3	0	3.0000	a aː h i iː j k l m n p q s t ts tʃ u uː w ɲ ɾ ʃ ʈʂ ʎ	h j k l m n p q s t ts tʃ w ɲ ɾ ʃ ʈʂ ʎ	a aː i iː u uː	
cowlitz_cowl1242	cowl1242	lapsyd	Cowlitz	Salishan	North America	46.4167	-122.9170	44	36	8	0	0	3	0	4.5000	a aː e eː h i j j̰ k kʷ kʼ kʼʷ l l̰ m m̰ n n̰ oː p pʼ q qʷ qʼ qʼʷ s t ts tsʼ tɬʼ tʃ tʃʼ tʼ u w w̰ x xʷ ə ɬ ʃ ʔ χ χʷ	h j j̰ k kʷ kʼ kʼʷ l l̰ m m̰ n n̰ p pʼ q qʷ qʼ qʼʷ s t ts tsʼ tɬʼ tʃ tʃʼ tʼ w w̰ x xʷ ɬ ʃ ʔ χ χʷ	a aː e eː i oː u ə	
croatian	croa1245	jipa	Croatian	Indo-European	Eurasia	45.5550	15.9820	37	25	11	0	0	5	1	2.0833	a aː b d dʑ dʒ e eː f g i ie iː j k l m n o oː p r s t ts tɕ tʃ u uː x z ə ɲ ʃ ʋ ʎ ʒ	b d dʑ dʒ f g j k l m n p r s t ts tɕ tʃ x z ɲ ʃ ʋ ʎ ʒ	a aː e eː i iː o oː u uː ə	ie
croa1245-1139	croa1245	phoible	Croatian Standard	Indo-European	Eurasia	45.5550	15.9820	36	25	10	0	0	5	1	2.2727	a aː b dʑ dʒ d̪ e eː f g i ie iː j k l m n o oː p r s ts̪ tɕ tʃ t̪ u uː x z ɲ ʃ ʋ ʎ ʒ	b dʑ dʒ d̪ f g j k l m n p r s ts̪ tɕ tʃ t̪ x z ɲ ʃ ʋ ʎ ʒ	a aː e eː i iː o oː u uː	ie
cros1244-781	cros1244	aa	Cross River Mbembe	Atlantic-Congo	Africa	6.1693	8.2359	35	28	7	0	0	0	0	4.0000	a b d dʒ e f fʰ g gb i j k kp kʰ l m n o p r s sʰ t tʃ tʰ u v w z ŋ ɔ ɛ ɲ ɸ β	b d dʒ f fʰ g gb j k kp kʰ l m n p r s sʰ t tʃ tʰ v w z ŋ ɲ ɸ β	a e i o u ɔ ɛ	
crow1244-1238	crow1244	phoible	Crow	Siouan	North America	45.3680	-107.8740	20	10	10	0	0	5	0	1.0000	a aː e eː h i iː k o oː p s̪ tʃ t̪ u uː w x ɹ ʃ	h k p s̪ tʃ t̪ w x ɹ ʃ	a aː e eː i iː o oː u uː	
cubeo_cube1242	cube1242	lapsyd	Cubeo	Tucanoan	South America	1.3238	-70.1939	22	10	12	0	0	0	0	0.8333	a ã b d i ĩ k o õ p t tʃ u ũ x ð ɛ ɛ̃ ɨ ɨ̃ ɾ β	b d k p t tʃ x ð ɾ β	a ã i ĩ o õ u ũ ɛ ɛ̃ ɨ ɨ̃	
cube1242-2051	cube1242	saphon	Cubeo	Tucanoan	South America	1.3238	-70.1939	17	11	6	0	0	0	0	1.8333	a b d e h i j k o p t tʃ u w ɨ ɹ̪ ɾ	b d h j k p t tʃ w ɹ̪ ɾ	a e i o u ɨ	
cube1242-295	cube1242	upsid	Cubeo	Tucanoan	South America	1.3238	-70.1939	23	11	12	0	0	0	0	0.9167	a ã b d d̠ e̞ ẽ̞ i ĩ k o̞ õ̞ p t tʃ u ũ x ð ɨ ɨ̃ ɺ β	b d d̠ k p t tʃ x ð ɺ β	a ã e̞ ẽ̞ i ĩ o̞ õ̞ u ũ ɨ ɨ̃	
cuiba_cuib1242	cuib1242	lapsyd	Cuiba	Guahiboan	South America	6.1983	-69.8197	21	16	5	0	0	0	0	3.2000	a e h i j k kʰ m n o p pʰ s t ts tʃ tʰ u w ɓ ɾ	h j k kʰ m n p pʰ s t ts tʃ tʰ w ɓ ɾ	a e i o u	
cuib1242-1910	cuib1242	saphon	Cuiba	Guahiboan	South America	6.1983	-69.8197	25	17	8	0	0	0	0	2.1250	a b d e h i j k kʰ m n o p pʰ s t ts tʃ tʰ u w æ ɨ ɲ ʌ	b d h j k kʰ m n p pʰ s t ts tʃ tʰ w ɲ	a e i o u æ ɨ ʌ	
cuitlatec_cuit1236	cuit1236	lapsyd	Cuitlatec		North America	18.1000	-100.5000	23	17	6	0	0	0	0	2.8333	a h i j k kʷ l̪ m n̪ p tʃ t̪ u ɔ ɛ ɨ ɬ̪ ʃ ʔ ⁿb ⁿd̪ ⁿg ⁿgʷ	h j k kʷ l̪ m n̪ p tʃ t̪ ɬ̪ ʃ ʔ ⁿb ⁿd̪ ⁿg ⁿgʷ	a i u ɔ ɛ ɨ	
culi1244-1848	culi1244	saphon	Culina	Arawan	South America	-8.5527	-70.6648	21	17	4	0	0	0	0	4.2500	a b d dz e h i k kʰ m n o p pʰ t ts tsʰ tʰ w ɾ ʔ	b d dz h k kʰ m n p pʰ t ts tsʰ tʰ w ɾ ʔ	a e i o	
cupe1243-865	cupe1243	phoible	Cupeño	Uto-Aztecan	North America	33.3148	-116.5150	38	27	11	0	0	5	0	2.4545	a aː f h i iː j k kʷ l m n o oː p q qʷ s t tʃ u uː w x xʷ ð ŋ ə ɛ ɛː ɣ ɲ ɾ ʂ ʃ ʎ ʔ β	f h j k kʷ l m n p q qʷ s t tʃ w x xʷ ð ŋ ɣ ɲ ɾ ʂ ʃ ʎ ʔ β	a aː i iː o oː u uː ə ɛ ɛː	
curr1243-1817	curr1243	saphon	Curripaco	Arawakan	South America	0.6962	-67.5028	29	25	4	0	0	0	0	6.2500	a b d dz e h i j k kʰ m n p pʰ t ts tʰ u w ɸ ɺ ɾ ʂ ʃ ʔ ʰm ʱn ʱɾ β	b d dz h j k kʰ m n p pʰ t ts tʰ w ɸ ɺ ɾ ʂ ʃ ʔ ʰm ʱn ʱɾ β	a e i u	
cusc1236-2024	cusc1236	saphon	Cusco Quechua	Quechuan	South America	-14.0853	-71.7663	31	26	5	0	0	0	0	5.2000	a e h i j k kʰ kʼ l m n o p pʰ pʼ q qʰ qʼ s t tʃ tʃʰ tʃʼ tʰ tʼ u w ɲ ɾ ʃ ʎ	h j k kʰ kʼ l m n p pʰ pʼ q qʰ qʼ s t tʃ tʃʰ tʃʼ tʰ tʼ w ɲ ɾ ʃ ʎ	a e i o u	
cuvo1236-866	cuvo1236	phoible	Cuvok	Afro-Asiatic	Africa	10.6448	14.0006	29	27	2	0	0	0	0	13.5000	a b d dz f g h j k l m n p s t ts v w z ɓ ɗ ə ɬ ɮ ɾ ⁿb ⁿd ⁿdz ⁿg	b d dz f g h j k l m n p s t ts v w z ɓ ɗ ɬ ɮ ɾ ⁿb ⁿd ⁿdz ⁿg	a ə	
cypriotgreek	cypr1249	jipa	Cypriot Greek	Indo-European	Eurasia	34.9246	32.9781	23	18	5	0	0	0	0	3.6000	f i k l m n p s t tʃ u v x z ð ɐ ɔ ɛ ɣ ɾ ʃ ʒ θ	f k l m n p s t tʃ v x z ð ɣ ɾ ʃ ʒ θ	i u ɐ ɔ ɛ	
czec1258-2274	czec1258	ea	Czech	Indo-European	Eurasia	49.8734	15.1044	40	27	10	0	0	5	3	2.0769	ä äu̯ äː b c dʒ d̺ f g iˑ j k l m n o ou̯ oː p r r̝ s ts tʃ t̪ u uː v x z ɛ ɛu̯ ɛː ɟ ɦ ɪ ɲ ʃ ʒ ʔ	b c dʒ d̺ f g j k l m n p r r̝ s ts tʃ t̪ v x z ɟ ɦ ɲ ʃ ʒ ʔ	ä äː iˑ o oː u uː ɛ ɛː ɪ	äu̯ ou̯ ɛu̯
czec1258-2480	czec1258	ea	Czech	Indo-European	Eurasia	49.8734	15.1044	40	27	10	0	0	5	3	2.0769	ä äu̯ äː b c dʒ d̺ f g i iː j k l m n o ou̯ oː p r r̝ s ts tʃ t̪ u uː v x z ɛ ɛu̯ ɛː ɟ ɦ ɲ ʃ ʒ ʔ	b c dʒ d̺ f g j k l m n p r r̝ s ts tʃ t̪ v x z ɟ ɦ ɲ ʃ ʒ ʔ	ä äː i iː o oː u uː ɛ ɛː	äu̯ ou̯ ɛu̯
czech	czec1258	jipa	Czech	Indo-European	Eurasia	49.8734	15.1044	39	26	10	0	0	5	3	2.0000	a au aː b c d f g iː j k l m n o ou oː p r r̝ s t ts tʃ u uː v x z ɛ ɛu ɛː ɟ ɦ ɪ ɲ ʃ ʒ ʔ	b c d f g j k l m n p r r̝ s t ts tʃ v x z ɟ ɦ ɲ ʃ ʒ ʔ	a aː iː o oː u uː ɛ ɛː ɪ	au ou ɛu
czech_czec1258	czec1258	lapsyd	Czech	Indo-European	Eurasia	49.8734	15.1044	38	25	10	0	0	5	3	1.9231	a au aː b c d f g i iː j k l m n o ou oː p r r̝ s t ts tʃ u uː v x z ɛ ɛu ɛː ɟ ɦ ɲ ʃ ʒ	b c d f g j k l m n p r r̝ s t ts tʃ v x z ɟ ɦ ɲ ʃ ʒ	a aː i iː o oː u uː ɛ ɛː	au ou ɛu
czec1258-1140	czec1258	phoible	Czech	Indo-European	Eurasia	49.8734	15.1044	38	25	10	0	0	5	3	1.9231	a au aː b c d f g iː j k l m n o ou oː p r r̝ s t ts tʃ u uː v x z ɛ ɛu ɛː ɟ ɦ ɪ ɲ ʃ ʒ	b c d f g j k l m n p r r̝ s t ts tʃ v x z ɟ ɦ ɲ ʃ ʒ	a aː iː o oː u uː ɛ ɛː ɪ	au ou ɛu
czechspokeninmoravia	czec1259	jipa	Czech spoken in Moravia	Indo-European	Eurasia			39	26	10	0	0	5	3	2.0000	a au aː b c d dʒ f g i iː j k l m n o ou oː p r r̝ s t ts tʃ u uː v x z ɛ ɛu ɛː ɟ ɦ ɲ ʃ ʒ	b c d dʒ f g j k l m n p r r̝ s t ts tʃ v x z ɟ ɦ ɲ ʃ ʒ	a aː i iː o oː u uː ɛ ɛː	au ou ɛu
dadibi_dadi1250	dadi1250	lapsyd	Dadibi	Teberan	Papunesia	-6.6577	144.5110	23	13	10	0	0	0	0	1.3000	a ã ẽ i ĩ j k kʰ m n o õ p pʰ s t tʰ u ũ w x ɛ ɭ	j k kʰ m n p pʰ s t tʰ w x ɭ	a ã ẽ i ĩ o õ u ũ ɛ	
dadi1250-468	dadi1250	upsid	Dadibi	Teberan	Papunesia	-6.6577	144.5110	23	13	10	0	0	0	0	1.3000	a ã e̞ ẽ̞ h i ĩ j k kʰ m n o̞ õ̞ p pʰ s t tʰ u ũ w ɾ	h j k kʰ m n p pʰ s t tʰ w ɾ	a ã e̞ ẽ̞ i ĩ o̞ õ̞ u ũ	
daga_daga1275	daga1275	lapsyd	Daga	Dagan	Papunesia	-9.9747	149.2630	30	13	5	0	0	0	12	0.7647	a ae ai ao au b d e ei g i j k m n o oa oe oi ou p s t u ua ue ui w ɾ β	b d g j k m n p s t w ɾ β	a e i o u	ae ai ao au ei oa oe oi ou ua ue ui
dagb1246-690	dagb1246	aa	Dagbani	Atlantic-Congo	Africa	9.6474	-0.4323	29	23	6	0	0	0	0	3.8333	a b d dʒ e f g gb h i j k kp l m n o p s t tʃ u v w z ŋ ŋm ɨ ɲ	b d dʒ f g gb h j k kp l m n p s t tʃ v w z ŋ ŋm ɲ	a e i o u ɨ	
dagbani_dagb1246	dagb1246	lapsyd	Dagbani	Atlantic-Congo	Africa	9.6474	-0.4323	33	22	11	0	0	5	0	2.0000	a aː b d dʑ e eː f g gb i iː j k kp l m n o oː p s t tɕ u uː v z ŋ ŋm ə ɲ β̞	b d dʑ f g gb j k kp l m n p s t tɕ v z ŋ ŋm ɲ β̞	a aː e eː i iː o oː u uː ə	
dagb1246-299	dagb1246	upsid	Dagbani	Atlantic-Congo	Africa	9.6474	-0.4323	29	23	6	0	0	0	0	3.8333	a b d dʒ e̞ f g gb i j k kp l m n o̞ p s t tʃ u v w z ŋ ŋm ə ɲ ʃ	b d dʒ f g gb j k kp l m n p s t tʃ v w z ŋ ŋm ɲ ʃ	a e̞ i o̞ u ə	
dagi1241-1430	dagi1241	phoible	Dagik	Narrow Talodi	Africa	10.5830	29.9404	26	16	10	0	0	0	0	1.6000	a e i j k l m n o p r s t t̪ u w x ŋ ɔ ə ɛ ɪ ɸ ɽ ɾ ʊ	j k l m n p r s t t̪ w x ŋ ɸ ɽ ɾ	a e i o u ɔ ə ɛ ɪ ʊ	
daha1245-301	daha1245	upsid	Dahalo	Afro-Asiatic	Africa	-2.1843	40.3700	59	54	5	0	0	0	0	10.8000	a b d dz dɮ dʒ d̪ e̞ f g gʷ h i j k kʷ kʼ kʼʷ l m n n̠ o̞ p pʼ r s t ts tsʼ tɬ tɬʼ tʃ tʃʼ tʼ t̪ t̪ʼ u v w ð ħ ŋǀ͓ ǀ͓ ɓ ɗ ɗ̠ ɬ ʃ ʔ ʕ β ⁿb ⁿd ⁿdz ⁿdʒ ⁿd̪ ⁿg ⁿgʷ	b d dz dɮ dʒ d̪ f g gʷ h j k kʷ kʼ kʼʷ l m n n̠ p pʼ r s t ts tsʼ tɬ tɬʼ tʃ tʃʼ tʼ t̪ t̪ʼ v w ð ħ ŋǀ͓ ǀ͓ ɓ ɗ ɗ̠ ɬ ʃ ʔ ʕ β ⁿb ⁿd ⁿdz ⁿdʒ ⁿd̪ ⁿg ⁿgʷ	a e̞ i o̞ u	
dakp1242-2350	dakp1242	ea	Dakpakha	Sino-Tibetan	Eurasia	27.3762	91.8245	53	34	8	0	0	0	11	1.7895	b d dz dʑ e eu g i io iu iɑ j k kʰ l l̥ m n o p pʰ r s t ts tsʰ tɕ tɕʰ tʰ u ui uɑ w x y yu z ø øu ŋ ɑ ɑi ɑu ɕ ɖʐ ə əu ɣ ɲ ʂ ʈʂ ʈʂʰ ʑ	b d dz dʑ g j k kʰ l l̥ m n p pʰ r s t ts tsʰ tɕ tɕʰ tʰ w x z ŋ ɕ ɖʐ ɣ ɲ ʂ ʈʂ ʈʂʰ ʑ	e i o u y ø ɑ ə	eu io iu iɑ ui uɑ yu øu ɑi ɑu əu
dalo1238-252	dalo1238	upsid	Daloa Bété	Atlantic-Congo	Africa	6.6928	-6.6394	37	24	13	0	0	0	0	1.8462	a b c d e f g gb i j k kp l m n o p s t u v w z ŋ ŋʷ ɓ ɔ ɘ ɛ ɜ ɟ ɨ ɨ̞ ɪ ɰ ɲ ʊ	b c d f g gb j k kp l m n p s t v w z ŋ ŋʷ ɓ ɟ ɰ ɲ	a e i o u ɔ ɘ ɛ ɜ ɨ ɨ̞ ɪ ʊ	
dang1274-297	dang1274	upsid	Dangaleat	Afro-Asiatic	Africa	12.1517	18.3850	28	21	7	0	0	0	0	3.0000	a b c d e g i j k l̠ m n o p r t u w ŋ ɓ ɔ ɗ ɛ ɟ ɲ ʃ ʄ ʒ	b c d g j k l̠ m n p r t w ŋ ɓ ɗ ɟ ɲ ʃ ʄ ʒ	a e i o u ɔ ɛ	
dani1285-2265	dani1285	ea	Danish	Indo-European	Eurasia	54.8655	9.3628	26	15	11	0	0	0	0	1.3636	a e f h i j k kʰ l m n o p pʰ s t tsʰ u y ø œ ɔ ə ɛ ʁ ʋ	f h j k kʰ l m n p pʰ s t tsʰ ʁ ʋ	a e i o u y ø œ ɔ ə ɛ	
danish	dani1285	jipa	Danish	Indo-European	Eurasia	54.8655	9.3628	47	24	23	0	0	6	0	1.0435	a b̥ d̥ e eˤː f g̊ h i j kʰ l m mˤ n nˤ o oˤː pʰ r s ts u v w y æ æˤː ð ðˤ ø ŋ ŋˤ œ œ̞ ɑ ɑˤː ɒ ɔ ɔː ɔˤː ɕ ə ɛ ɶ ʁ ʌ	b̥ d̥ f g̊ h j kʰ l m mˤ n nˤ pʰ r s ts v w ð ðˤ ŋ ŋˤ ɕ ʁ	a e eˤː i o oˤː u y æ æˤː ø œ œ̞ ɑ ɑˤː ɒ ɔ ɔː ɔˤː ə ɛ ɶ ʌ	
dani1285-2167	dani1285	phoible	Danish	Indo-European	Eurasia	54.8655	9.3628	69	20	15	0	0	0	34	0.4082	a b̥ b̥ʰ dz̥ d̥ e eu̯ eʌ̯ f g̊ g̊ʰ h i iu̯ iʌ̯ i̯a i̯e i̯o i̯u i̯y i̯æ i̯ø i̯œ i̯œ̞ i̯ɑ i̯ɒ i̯ɔ i̯ɛ i̯ʌ j l m n o oʌ̯ r s u ui̯ uʌ̯ w y yu̯ yʌ̯ æ æu̯ æʌ̯ ø øu̯ øʌ̯ ŋ œ œi̯ œu̯ œ̞ œ̞ʌ̯ ɑ ɑi̯ ɑu̯ ɒ ɒu̯ ɔ ɕ ɛ ɛu̯ ɹ̪ ʁ̞ ʋ ʌ	b̥ b̥ʰ dz̥ d̥ f g̊ g̊ʰ h j l m n r s w ŋ ɕ ɹ̪ ʁ̞ ʋ	a e i o u y æ ø œ œ̞ ɑ ɒ ɔ ɛ ʌ	eu̯ eʌ̯ iu̯ iʌ̯ i̯a i̯e i̯o i̯u i̯y i̯æ i̯ø i̯œ i̯œ̞ i̯ɑ i̯ɒ i̯ɔ i̯ɛ i̯ʌ oʌ̯ ui̯ uʌ̯ yu̯ yʌ̯ æu̯ æʌ̯ øu̯ øʌ̯ œi̯ œu̯ œ̞ʌ̯ ɑi̯ ɑu̯ ɒu̯ ɛu̯
dann1241-691	dann1241	aa	Dan	Mande	Africa	7.2281	-8.2454	43	20	23	0	0	0	0	0.8696	a ã b d e ẽ f g gb gʷ i ĩ j k kp kʷ l o õ p s t u v w z æ æ̃ ŋ ɒ ɒ̃ ɓ ɔ ɔ̃ ɗ ɛ ɛ̃ ɤ ɤ̃ ɯ ɯ̃ ʌ ʌ̃	b d f g gb gʷ j k kp kʷ l p s t v w z ŋ ɓ ɗ	a ã e ẽ i ĩ o õ u æ æ̃ ɒ ɒ̃ ɔ ɔ̃ ɛ ɛ̃ ɤ ɤ̃ ɯ ɯ̃ ʌ ʌ̃	
